구매_ID,구매_날짜,구매자_ID,상품_ID,구매_수량,각인_서비스,결제_방식,총_결제_금액
2019-01-130060-1,2019-01-13,0060,W4,463,F,신용카드," 231,500 "
2019-01-130024-1,2019-01-13,0024,C1,464,T,신용카드," 11,600,000 "
2019-01-130056-1,2019-01-13,0056,W6,50,F,신용카드," 2,250,000 "
2019-01-130059-1,2019-01-13,0059,W4,20,F,신용카드," 10,000 "
2019-01-130083-1,2019-01-13,0083,A1,50,F,계좌이체," 250,000 "
2019-01-130031-1,2019-01-13,0031,W3,50,T,계좌이체," 2,500,000 "
2019-01-130015-1,2019-01-13,0015,S3,50,T,신용카드," 1,100,000 "
2019-01-130002-1,2019-01-13,0002,A1,100,T,카카오페이," 500,000 "
2019-01-130065-1,2019-01-13,0065,W1,200,F,신용카드," 12,000,000 "
2019-01-130001-1,2019-01-13,0001,W2,104,T,신용카드," 7,800,000 "
2019-01-130017-1,2019-01-13,0017,S3,451,T,신용카드," 9,922,000 "
2019-01-140068-1,2019-01-14,0068,W5,65,F,신용카드," 260,000 "
2019-01-140046-1,2019-01-14,0046,W5,66,F,신용카드," 264,000 "
2019-01-140035-1,2019-01-14,0035,S1,20,T,계좌이체," 30,000 "
2019-01-140081-1,2019-01-14,0081,S4,56,F,신용카드," 1,960,000 "
2019-01-140040-1,2019-01-14,0040,S6,200,F,신용카드," 1,100,000 "
2019-01-140002-1,2019-01-14,0002,S6,750,F,신용카드," 4,125,000 "
2019-01-140009-1,2019-01-14,0009,W4,1200,F,계좌이체," 600,000 "
2019-01-140050-1,2019-01-14,0050,S1,1254,T,계좌이체," 1,881,000 "
2019-01-140038-1,2019-01-14,0038,C1,53,F,신용카드," 1,325,000 "
2019-01-140053-1,2019-01-14,0053,S5,80,T,계좌이체," 6,400,000 "
2019-01-140005-1,2019-01-14,0005,S5,123,F,계좌이체," 9,840,000 "
2019-01-140037-1,2019-01-14,0037,A4,999,F,계좌이체," 4,995,000 "
2019-01-140083-1,2019-01-14,0083,C1,40,F,계좌이체," 1,000,000 "
2019-01-140058-1,2019-01-14,0058,W2,45,T,신용카드," 3,375,000 "
2019-01-140083-2,2019-01-14,0083,S1,300,F,카카오페이," 450,000 "
2019-01-140002-2,2019-01-14,0002,A1,59,T,신용카드," 295,000 "
2019-01-140057-1,2019-01-14,0057,S3,200,T,신용카드," 4,400,000 "
2019-01-140064-1,2019-01-14,0064,A3,100,F,계좌이체," 1,700,000 "
2019-01-140049-1,2019-01-14,0049,S6,169,F,카카오페이," 929,500 "
2019-01-140071-1,2019-01-14,0071,S6,1000,F,계좌이체," 5,500,000 "
2019-01-140008-1,2019-01-14,0008,W5,56,F,신용카드," 224,000 "
2019-01-140024-1,2019-01-14,0024,S3,30,F,카카오페이," 660,000 "
2019-01-140002-3,2019-01-14,0002,S2,66,F,계좌이체," 660,000 "
2019-01-140061-1,2019-01-14,0061,A1,20,F,카카오페이," 100,000 "
2019-01-140025-1,2019-01-14,0025,W3,30,F,계좌이체," 1,500,000 "
2019-01-140068-2,2019-01-14,0068,W5,51,F,신용카드," 204,000 "
2019-01-140063-1,2019-01-14,0063,A4,1000,F,신용카드," 5,000,000 "
2019-01-140052-1,2019-01-14,0052,W5,60,F,신용카드," 240,000 "
2019-01-140060-1,2019-01-14,0060,S6,90,F,계좌이체," 495,000 "
2019-01-140071-2,2019-01-14,0071,S6,50,F,신용카드," 275,000 "
2019-01-140071-3,2019-01-14,0071,S1,200,F,카카오페이," 300,000 "
2019-01-150042-1,2019-01-15,0042,W5,122,F,신용카드," 488,000 "
2019-01-150081-1,2019-01-15,0081,A1,421,T,신용카드," 2,105,000 "
2019-01-150074-1,2019-01-15,0074,A4,500,T,계좌이체," 2,500,000 "
2019-01-150075-1,2019-01-15,0075,C2,103,F,신용카드," 2,781,000 "
2019-01-150016-1,2019-01-15,0016,S1,90,T,신용카드," 135,000 "
2019-01-150052-1,2019-01-15,0052,S5,20,T,계좌이체," 1,600,000 "
2019-01-150024-1,2019-01-15,0024,C1,423,F,신용카드," 10,575,000 "
2019-01-150050-1,2019-01-15,0050,W1,60,F,신용카드," 3,600,000 "
2019-01-150054-1,2019-01-15,0054,W5,58,F,카카오페이," 232,000 "
2019-01-150050-2,2019-01-15,0050,W1,30,F,신용카드," 1,800,000 "
2019-01-150048-1,2019-01-15,0048,A2,50,F,카카오페이," 600,000 "
2019-01-150019-1,2019-01-15,0019,C1,333,F,신용카드," 8,325,000 "
2019-01-150075-2,2019-01-15,0075,S4,20,T,신용카드," 700,000 "
2019-01-150032-1,2019-01-15,0032,W6,100,T,신용카드," 4,500,000 "
2019-01-150077-1,2019-01-15,0077,W2,69,T,신용카드," 5,175,000 "
2019-01-150031-1,2019-01-15,0031,S3,50,F,신용카드," 1,100,000 "
2019-01-150040-1,2019-01-15,0040,A3,50,F,카카오페이," 850,000 "
2019-01-150030-1,2019-01-15,0030,W6,22,T,신용카드," 990,000 "
2019-01-150067-1,2019-01-15,0067,W1,20,F,계좌이체," 1,200,000 "
2019-01-150067-2,2019-01-15,0067,C2,96,F,신용카드," 2,592,000 "
2019-01-150063-1,2019-01-15,0063,C2,150,T,계좌이체," 4,050,000 "
2019-01-150045-1,2019-01-15,0045,S2,91,T,계좌이체," 910,000 "
2019-01-150028-1,2019-01-15,0028,S4,102,F,신용카드," 3,570,000 "
2019-01-150041-1,2019-01-15,0041,S6,100,F,계좌이체," 550,000 "
2019-01-150010-1,2019-01-15,0010,W3,40,F,계좌이체," 2,000,000 "
2019-01-150068-1,2019-01-15,0068,W3,465,F,신용카드," 23,250,000 "
2019-01-150067-3,2019-01-15,0067,A3,32,F,신용카드," 544,000 "
2019-01-150013-1,2019-01-15,0013,A4,50,F,계좌이체," 250,000 "
2019-01-150013-2,2019-01-15,0013,W5,214,F,계좌이체," 856,000 "
2019-01-150056-1,2019-01-15,0056,W1,30,T,계좌이체," 1,800,000 "
2019-01-160076-1,2019-01-16,0076,W5,140,F,계좌이체," 560,000 "
2019-01-160032-1,2019-01-16,0032,W4,100,F,계좌이체," 50,000 "
2019-01-160022-1,2019-01-16,0022,A4,466,T,계좌이체," 2,330,000 "
2019-01-160022-2,2019-01-16,0022,C1,468,F,신용카드," 11,700,000 "
2019-01-160049-1,2019-01-16,0049,W4,500,F,카카오페이," 250,000 "
2019-01-160079-1,2019-01-16,0079,A3,421,F,신용카드," 7,157,000 "
2019-01-160043-1,2019-01-16,0043,W3,31,F,카카오페이," 1,550,000 "
2019-01-160043-2,2019-01-16,0043,A2,456,F,신용카드," 5,472,000 "
2019-01-160037-1,2019-01-16,0037,A2,100,F,신용카드," 1,200,000 "
2019-01-160009-1,2019-01-16,0009,A4,106,F,신용카드," 530,000 "
2019-01-160009-2,2019-01-16,0009,S3,25,F,카카오페이," 550,000 "
2019-01-160066-1,2019-01-16,0066,S1,433,F,카카오페이," 649,500 "
2019-01-160053-1,2019-01-16,0053,C1,226,T,계좌이체," 5,650,000 "
2019-01-160018-1,2019-01-16,0018,S5,206,T,신용카드," 16,480,000 "
2019-01-160004-1,2019-01-16,0004,S4,30,F,계좌이체," 1,050,000 "
2019-01-160022-3,2019-01-16,0022,S5,100,T,신용카드," 8,000,000 "
2019-01-160027-1,2019-01-16,0027,A3,299,F,신용카드," 5,083,000 "
2019-01-160007-1,2019-01-16,0007,C1,351,T,신용카드," 8,775,000 "
2019-01-160076-2,2019-01-16,0076,C2,94,T,카카오페이," 2,538,000 "
2019-01-160062-1,2019-01-16,0062,W4,105,F,계좌이체," 52,500 "
2019-01-160021-1,2019-01-16,0021,A1,100,T,계좌이체," 500,000 "
2019-01-160033-1,2019-01-16,0033,A1,369,F,신용카드," 1,845,000 "
2019-01-160015-1,2019-01-16,0015,S2,198,F,신용카드," 1,980,000 "
2019-01-160028-1,2019-01-16,0028,W4,150,F,카카오페이," 75,000 "
2019-01-160041-1,2019-01-16,0041,S2,103,F,신용카드," 1,030,000 "
2019-01-160041-2,2019-01-16,0041,W4,100,F,신용카드," 50,000 "
2019-01-160019-1,2019-01-16,0019,S5,55,F,신용카드," 4,400,000 "
2019-01-160023-1,2019-01-16,0023,W3,31,T,신용카드," 1,550,000 "
2019-01-160051-1,2019-01-16,0051,S6,305,F,카카오페이," 1,677,500 "
2019-01-160022-4,2019-01-16,0022,S4,55,T,신용카드," 1,925,000 "
2019-01-160008-1,2019-01-16,0008,W5,29,F,카카오페이," 116,000 "
2019-01-160031-1,2019-01-16,0031,S5,300,F,신용카드," 24,000,000 "
2019-01-160030-1,2019-01-16,0030,S1,299,F,신용카드," 448,500 "
2019-01-170027-1,2019-01-17,0027,W1,333,T,신용카드," 19,980,000 "
2019-01-170017-1,2019-01-17,0017,A2,365,F,신용카드," 4,380,000 "
2019-01-170021-1,2019-01-17,0021,S3,27,T,신용카드," 594,000 "
2019-01-170055-1,2019-01-17,0055,A4,200,F,신용카드," 1,000,000 "
2019-01-170049-1,2019-01-17,0049,A2,156,F,계좌이체," 1,872,000 "
2019-01-170027-2,2019-01-17,0027,A2,150,F,신용카드," 1,800,000 "
2019-01-170072-1,2019-01-17,0072,S6,50,F,카카오페이," 275,000 "
2019-01-170076-1,2019-01-17,0076,A3,96,F,신용카드," 1,632,000 "
2019-01-170076-2,2019-01-17,0076,W2,56,T,신용카드," 4,200,000 "
2019-01-170080-1,2019-01-17,0080,W6,78,T,신용카드," 3,510,000 "
2019-01-170073-1,2019-01-17,0073,W2,20,F,계좌이체," 1,500,000 "
2019-01-170031-1,2019-01-17,0031,W5,59,F,계좌이체," 236,000 "
2019-01-170056-1,2019-01-17,0056,W1,100,F,카카오페이," 6,000,000 "
2019-01-170064-1,2019-01-17,0064,S6,20,F,계좌이체," 110,000 "
2019-01-170061-1,2019-01-17,0061,S1,300,F,카카오페이," 450,000 "
2019-01-170063-1,2019-01-17,0063,S5,20,F,계좌이체," 1,600,000 "
2019-01-170025-1,2019-01-17,0025,A1,184,T,계좌이체," 920,000 "
2019-01-170017-2,2019-01-17,0017,W4,50,F,계좌이체," 25,000 "
2019-01-170031-2,2019-01-17,0031,A2,150,F,신용카드," 1,800,000 "
2019-01-170019-1,2019-01-17,0019,S2,50,T,카카오페이," 500,000 "
2019-01-170047-1,2019-01-17,0047,S6,111,F,신용카드," 610,500 "
2019-01-170009-1,2019-01-17,0009,S3,54,T,계좌이체," 1,188,000 "
2019-01-170009-2,2019-01-17,0009,C1,28,T,카카오페이," 700,000 "
2019-01-170041-1,2019-01-17,0041,W4,36,F,신용카드," 18,000 "
2019-01-170056-2,2019-01-17,0056,S1,100,F,계좌이체," 150,000 "
2019-01-170072-2,2019-01-17,0072,S1,32,F,신용카드," 48,000 "
2019-01-180018-1,2019-01-18,0018,C2,198,F,신용카드," 5,346,000 "
2019-01-180045-1,2019-01-18,0045,W4,365,F,신용카드," 182,500 "
2019-01-180054-1,2019-01-18,0054,C2,50,T,신용카드," 1,350,000 "
2019-01-180036-1,2019-01-18,0036,W5,50,F,계좌이체," 200,000 "
2019-01-180017-1,2019-01-18,0017,W1,51,F,계좌이체," 3,060,000 "
2019-01-180070-1,2019-01-18,0070,W6,25,T,신용카드," 1,125,000 "
2019-01-180033-1,2019-01-18,0033,A1,219,F,신용카드," 1,095,000 "
2019-01-180064-1,2019-01-18,0064,S4,200,F,신용카드," 7,000,000 "
2019-01-180031-1,2019-01-18,0031,A1,200,T,계좌이체," 1,000,000 "
2019-01-180033-2,2019-01-18,0033,A1,184,T,신용카드," 920,000 "
2019-01-180047-1,2019-01-18,0047,C1,50,F,신용카드," 1,250,000 "
2019-01-180015-1,2019-01-18,0015,A2,30,F,신용카드," 360,000 "
2019-01-180073-1,2019-01-18,0073,S1,147,F,계좌이체," 220,500 "
2019-01-180015-2,2019-01-18,0015,A2,458,F,신용카드," 5,496,000 "
2019-01-180019-1,2019-01-18,0019,S4,20,T,카카오페이," 700,000 "
2019-01-180024-1,2019-01-18,0024,A1,30,F,카카오페이," 150,000 "
2019-01-180014-1,2019-01-18,0014,S3,201,T,신용카드," 4,422,000 "
2019-01-180072-1,2019-01-18,0072,S2,300,F,계좌이체," 3,000,000 "
2019-01-180076-1,2019-01-18,0076,S1,159,F,신용카드," 238,500 "
2019-01-180064-2,2019-01-18,0064,C2,200,F,신용카드," 5,400,000 "
2019-01-180003-1,2019-01-18,0003,S6,200,F,신용카드," 1,100,000 "
2019-01-180062-1,2019-01-18,0062,A4,45,F,신용카드," 225,000 "
2019-01-180011-1,2019-01-18,0011,W5,50,F,카카오페이," 200,000 "
2019-01-190028-1,2019-01-19,0028,A3,69,F,신용카드," 1,173,000 "
2019-01-190066-1,2019-01-19,0066,S1,55,F,계좌이체," 82,500 "
2019-01-190005-1,2019-01-19,0005,S2,100,T,신용카드," 1,000,000 "
2019-01-190053-1,2019-01-19,0053,S3,160,F,신용카드," 3,520,000 "
2019-01-190064-1,2019-01-19,0064,S5,20,T,신용카드," 1,600,000 "
2019-01-190069-1,2019-01-19,0069,S3,500,T,계좌이체," 11,000,000 "
2019-01-190048-1,2019-01-19,0048,A1,39,T,계좌이체," 195,000 "
2019-01-190010-1,2019-01-19,0010,S3,60,T,카카오페이," 1,320,000 "
2019-01-190011-1,2019-01-19,0011,S2,30,T,카카오페이," 300,000 "
2019-01-190007-1,2019-01-19,0007,A3,256,F,신용카드," 4,352,000 "
2019-01-190073-1,2019-01-19,0073,W1,180,F,신용카드," 10,800,000 "
2019-01-190020-1,2019-01-19,0020,S5,29,F,신용카드," 2,320,000 "
2019-01-190017-1,2019-01-19,0017,W4,20,F,계좌이체," 10,000 "
2019-01-190031-1,2019-01-19,0031,C1,30,T,카카오페이," 750,000 "
2019-01-190039-1,2019-01-19,0039,A1,182,F,신용카드," 910,000 "
2019-01-190041-1,2019-01-19,0041,C1,1230,T,신용카드," 30,750,000 "
2019-01-190051-1,2019-01-19,0051,W4,22,F,신용카드," 11,000 "
2019-01-190078-1,2019-01-19,0078,W5,26,F,신용카드," 104,000 "
2019-01-190061-1,2019-01-19,0061,S6,90,F,계좌이체," 495,000 "
2019-01-190069-2,2019-01-19,0069,S1,160,T,신용카드," 240,000 "
2019-01-190065-1,2019-01-19,0065,W4,50,F,신용카드," 25,000 "
2019-01-190039-2,2019-01-19,0039,C2,24,T,카카오페이," 648,000 "
2019-01-200041-1,2019-01-20,0041,S3,50,F,신용카드," 1,100,000 "
2019-01-200072-1,2019-01-20,0072,C2,30,F,계좌이체," 810,000 "
2019-01-200036-1,2019-01-20,0036,W4,22,F,계좌이체," 11,000 "
2019-01-200026-1,2019-01-20,0026,W2,31,F,신용카드," 2,325,000 "
2019-01-200060-1,2019-01-20,0060,S4,215,T,신용카드," 7,525,000 "
2019-01-200064-1,2019-01-20,0064,S1,30,T,계좌이체," 45,000 "
2019-01-200022-1,2019-01-20,0022,W4,21,F,카카오페이," 10,500 "
2019-01-200024-1,2019-01-20,0024,S4,33,T,신용카드," 1,155,000 "
2019-01-200044-1,2019-01-20,0044,S3,20,T,계좌이체," 440,000 "
2019-01-200051-1,2019-01-20,0051,S4,63,F,계좌이체," 2,205,000 "
2019-01-200002-1,2019-01-20,0002,W3,200,F,신용카드," 10,000,000 "
2019-01-200074-1,2019-01-20,0074,W4,200,F,계좌이체," 100,000 "
2019-01-200083-1,2019-01-20,0083,C2,20,T,신용카드," 540,000 "
2019-01-200084-1,2019-01-20,0084,C1,50,F,계좌이체," 1,250,000 "
2019-01-200072-2,2019-01-20,0072,A3,23,F,계좌이체," 391,000 "
2019-01-200020-1,2019-01-20,0020,W6,23,T,카카오페이," 1,035,000 "
2019-01-200028-1,2019-01-20,0028,A2,888,F,신용카드," 10,656,000 "
2019-01-200065-1,2019-01-20,0065,C2,200,F,계좌이체," 5,400,000 "
2019-01-200033-1,2019-01-20,0033,W3,24,T,신용카드," 1,200,000 "
2019-01-200054-1,2019-01-20,0054,S2,30,T,카카오페이," 300,000 "
2019-01-200053-1,2019-01-20,0053,A2,300,F,신용카드," 3,600,000 "
2019-01-200072-3,2019-01-20,0072,W4,100,F,카카오페이," 50,000 "
2019-01-200044-2,2019-01-20,0044,C1,200,F,신용카드," 5,000,000 "
2019-01-200063-1,2019-01-20,0063,S4,300,T,계좌이체," 10,500,000 "
2019-01-200052-1,2019-01-20,0052,W4,300,F,카카오페이," 150,000 "
2019-01-200028-2,2019-01-20,0028,W1,29,T,신용카드," 1,740,000 "
2019-01-200048-1,2019-01-20,0048,A3,200,F,신용카드," 3,400,000 "
2019-01-200001-1,2019-01-20,0001,S1,28,T,신용카드," 42,000 "
2019-01-200078-1,2019-01-20,0078,S6,200,F,계좌이체," 1,100,000 "
2019-01-200048-2,2019-01-20,0048,A3,199,F,계좌이체," 3,383,000 "
2019-01-210039-1,2019-01-21,0039,S6,22,F,신용카드," 121,000 "
2019-01-210059-1,2019-01-21,0059,S6,50,F,신용카드," 275,000 "
2019-01-210029-1,2019-01-21,0029,W2,150,T,신용카드," 11,250,000 "
2019-01-210068-1,2019-01-21,0068,W3,156,T,계좌이체," 7,800,000 "
2019-01-210069-1,2019-01-21,0069,W2,50,T,신용카드," 3,750,000 "
2019-01-210034-1,2019-01-21,0034,W4,269,F,신용카드," 134,500 "
2019-01-210014-1,2019-01-21,0014,C2,26,F,계좌이체," 702,000 "
2019-01-210035-1,2019-01-21,0035,W6,258,T,신용카드," 11,610,000 "
2019-01-210041-1,2019-01-21,0041,C2,50,T,신용카드," 1,350,000 "
2019-01-210046-1,2019-01-21,0046,W1,58,F,신용카드," 3,480,000 "
2019-01-210037-1,2019-01-21,0037,W6,90,T,신용카드," 4,050,000 "
2019-01-210017-1,2019-01-21,0017,W3,40,F,신용카드," 2,000,000 "
2019-01-210041-2,2019-01-21,0041,A2,59,F,신용카드," 708,000 "
2019-01-210009-1,2019-01-21,0009,S4,30,T,계좌이체," 1,050,000 "
2019-01-210058-1,2019-01-21,0058,C2,50,T,신용카드," 1,350,000 "
2019-01-210019-1,2019-01-21,0019,W4,500,F,계좌이체," 250,000 "
2019-01-210046-2,2019-01-21,0046,A3,30,F,계좌이체," 510,000 "
2019-01-210084-1,2019-01-21,0084,W1,30,F,신용카드," 1,800,000 "
2019-01-210019-2,2019-01-21,0019,W6,20,T,계좌이체," 900,000 "
2019-01-210052-1,2019-01-21,0052,S3,100,F,계좌이체," 2,200,000 "
2019-01-210081-1,2019-01-21,0081,A1,165,F,카카오페이," 825,000 "
2019-01-210020-1,2019-01-21,0020,A1,100,F,계좌이체," 500,000 "
2019-01-210010-1,2019-01-21,0010,W5,20,F,계좌이체," 80,000 "
2019-01-210077-1,2019-01-21,0077,S1,159,T,카카오페이," 238,500 "
2019-01-220037-1,2019-01-22,0037,A1,265,T,계좌이체," 1,325,000 "
2019-01-220054-1,2019-01-22,0054,C1,50,F,계좌이체," 1,250,000 "
2019-01-220005-1,2019-01-22,0005,W6,20,F,카카오페이," 900,000 "
2019-01-220019-1,2019-01-22,0019,A4,100,T,계좌이체," 500,000 "
2019-01-220052-1,2019-01-22,0052,S6,426,F,신용카드," 2,343,000 "
2019-01-220068-1,2019-01-22,0068,S4,100,T,신용카드," 3,500,000 "
2019-01-220040-1,2019-01-22,0040,W6,346,T,계좌이체," 15,570,000 "
2019-01-220044-1,2019-01-22,0044,A3,158,F,카카오페이," 2,686,000 "
2019-01-220036-1,2019-01-22,0036,S1,258,T,계좌이체," 387,000 "
2019-01-220080-1,2019-01-22,0080,C1,60,T,계좌이체," 1,500,000 "
2019-01-220054-2,2019-01-22,0054,S2,50,F,카카오페이," 500,000 "
2019-01-220077-1,2019-01-22,0077,W5,150,F,계좌이체," 600,000 "
2019-01-220063-1,2019-01-22,0063,A3,125,F,신용카드," 2,125,000 "
2019-01-220024-1,2019-01-22,0024,S3,50,T,계좌이체," 1,100,000 "
2019-01-220038-1,2019-01-22,0038,S6,100,F,계좌이체," 550,000 "
2019-01-220043-1,2019-01-22,0043,W2,32,T,신용카드," 2,400,000 "
2019-01-220033-1,2019-01-22,0033,S3,423,T,계좌이체," 9,306,000 "
2019-01-220034-1,2019-01-22,0034,A3,500,F,신용카드," 8,500,000 "
2019-01-220043-2,2019-01-22,0043,W4,259,F,계좌이체," 129,500 "
2019-01-220042-1,2019-01-22,0042,A1,369,F,계좌이체," 1,845,000 "
2019-01-220051-1,2019-01-22,0051,S1,500,F,카카오페이," 750,000 "
2019-01-220058-1,2019-01-22,0058,S4,200,T,신용카드," 7,000,000 "
2019-01-220051-2,2019-01-22,0051,W5,235,F,신용카드," 940,000 "
2019-01-220040-2,2019-01-22,0040,W2,59,F,계좌이체," 4,425,000 "
2019-01-220014-1,2019-01-22,0014,S2,165,F,신용카드," 1,650,000 "
2019-01-220034-2,2019-01-22,0034,A4,1000,F,신용카드," 5,000,000 "
2019-01-230069-1,2019-01-23,0069,S4,30,T,신용카드," 1,050,000 "
2019-01-230016-1,2019-01-23,0016,W6,40,T,신용카드," 1,800,000 "
2019-01-230010-1,2019-01-23,0010,A4,100,F,카카오페이," 500,000 "
2019-01-230031-1,2019-01-23,0031,S6,109,F,계좌이체," 599,500 "
2019-01-230068-1,2019-01-23,0068,S6,1236,F,계좌이체," 6,798,000 "
2019-01-230030-1,2019-01-23,0030,A3,300,F,신용카드," 5,100,000 "
2019-01-230081-1,2019-01-23,0081,C1,60,T,계좌이체," 1,500,000 "
2019-01-230025-1,2019-01-23,0025,A3,59,F,신용카드," 1,003,000 "
2019-01-230031-2,2019-01-23,0031,S6,300,F,신용카드," 1,650,000 "
2019-01-230026-1,2019-01-23,0026,W2,65,F,계좌이체," 4,875,000 "
2019-01-230045-1,2019-01-23,0045,W3,32,F,계좌이체," 1,600,000 "
2019-01-230052-1,2019-01-23,0052,S6,500,F,신용카드," 2,750,000 "
2019-01-230071-1,2019-01-23,0071,W4,156,F,카카오페이," 78,000 "
2019-01-230020-1,2019-01-23,0020,S3,200,F,신용카드," 4,400,000 "
2019-01-230032-1,2019-01-23,0032,W5,254,F,신용카드," 1,016,000 "
2019-01-230051-1,2019-01-23,0051,S1,50,T,신용카드," 75,000 "
2019-01-230044-1,2019-01-23,0044,W6,30,F,계좌이체," 1,350,000 "
2019-01-230073-1,2019-01-23,0073,A2,163,F,신용카드," 1,956,000 "
2019-01-230068-2,2019-01-23,0068,C1,55,F,계좌이체," 1,375,000 "
2019-01-230004-1,2019-01-23,0004,A4,200,T,신용카드," 1,000,000 "
2019-01-230043-1,2019-01-23,0043,A2,1400,F,신용카드," 16,800,000 "
2019-01-230072-1,2019-01-23,0072,S2,456,F,계좌이체," 4,560,000 "
2019-01-230011-1,2019-01-23,0011,W1,36,T,신용카드," 2,160,000 "
2019-01-230048-1,2019-01-23,0048,S5,40,F,신용카드," 3,200,000 "
2019-01-230056-1,2019-01-23,0056,W6,60,F,신용카드," 2,700,000 "
2019-01-240075-1,2019-01-24,0075,S3,70,F,신용카드," 1,540,000 "
2019-01-240045-1,2019-01-24,0045,W3,40,T,카카오페이," 2,000,000 "
2019-01-240084-1,2019-01-24,0084,W5,999,F,계좌이체," 3,996,000 "
2019-01-240072-1,2019-01-24,0072,C2,206,F,계좌이체," 5,562,000 "
2019-01-240028-1,2019-01-24,0028,S5,20,T,신용카드," 1,600,000 "
2019-01-240052-1,2019-01-24,0052,A2,188,F,신용카드," 2,256,000 "
2019-01-240009-1,2019-01-24,0009,C2,50,F,신용카드," 1,350,000 "
2019-01-240027-1,2019-01-24,0027,W6,205,T,신용카드," 9,225,000 "
2019-01-240002-1,2019-01-24,0002,S1,369,T,신용카드," 553,500 "
2019-01-240077-1,2019-01-24,0077,W6,20,T,계좌이체," 900,000 "
2019-01-240042-1,2019-01-24,0042,A3,150,F,신용카드," 2,550,000 "
2019-01-240027-2,2019-01-24,0027,C2,205,F,신용카드," 5,535,000 "
2019-01-240084-2,2019-01-24,0084,W6,30,T,카카오페이," 1,350,000 "
2019-01-240028-2,2019-01-24,0028,C2,36,F,신용카드," 972,000 "
2019-01-240015-1,2019-01-24,0015,C2,50,F,계좌이체," 1,350,000 "
2019-01-240016-1,2019-01-24,0016,W2,26,T,신용카드," 1,950,000 "
2019-01-240047-1,2019-01-24,0047,W2,500,T,계좌이체," 37,500,000 "
2019-01-240031-1,2019-01-24,0031,S1,203,T,계좌이체," 304,500 "
2019-01-250063-1,2019-01-25,0063,W3,452,F,신용카드," 22,600,000 "
2019-01-250031-1,2019-01-25,0031,S4,36,T,신용카드," 1,260,000 "
2019-01-250007-1,2019-01-25,0007,S5,40,F,카카오페이," 3,200,000 "
2019-01-250057-1,2019-01-25,0057,C1,265,T,계좌이체," 6,625,000 "
2019-01-250068-1,2019-01-25,0068,S5,28,T,신용카드," 2,240,000 "
2019-01-250052-1,2019-01-25,0052,W3,36,F,신용카드," 1,800,000 "
2019-01-250043-1,2019-01-25,0043,A4,250,F,신용카드," 1,250,000 "
2019-01-250025-1,2019-01-25,0025,S6,50,F,신용카드," 275,000 "
2019-01-250011-1,2019-01-25,0011,W4,1000,F,계좌이체," 500,000 "
2019-01-250017-1,2019-01-25,0017,A1,260,F,신용카드," 1,300,000 "
2019-01-250077-1,2019-01-25,0077,W6,150,T,계좌이체," 6,750,000 "
2019-01-250071-1,2019-01-25,0071,A3,900,F,계좌이체," 15,300,000 "
2019-01-250075-1,2019-01-25,0075,W5,150,F,카카오페이," 600,000 "
2019-01-250038-1,2019-01-25,0038,W4,195,F,계좌이체," 97,500 "
2019-01-250064-1,2019-01-25,0064,S3,30,F,신용카드," 660,000 "
2019-01-250051-1,2019-01-25,0051,W4,300,F,카카오페이," 150,000 "
2019-01-250004-1,2019-01-25,0004,S1,62,T,신용카드," 93,000 "
2019-01-250075-2,2019-01-25,0075,S4,166,T,신용카드," 5,810,000 "
2019-01-250066-1,2019-01-25,0066,S1,62,F,계좌이체," 93,000 "
2019-01-260029-1,2019-01-26,0029,W6,60,F,신용카드," 2,700,000 "
2019-01-260023-1,2019-01-26,0023,S5,30,F,신용카드," 2,400,000 "
2019-01-260054-1,2019-01-26,0054,W2,150,T,계좌이체," 11,250,000 "
2019-01-260070-1,2019-01-26,0070,S5,36,F,신용카드," 2,880,000 "
2019-01-260080-1,2019-01-26,0080,A3,50,F,계좌이체," 850,000 "
2019-01-260056-1,2019-01-26,0056,A2,369,F,카카오페이," 4,428,000 "
2019-01-260041-1,2019-01-26,0041,S1,201,F,카카오페이," 301,500 "
2019-01-260020-1,2019-01-26,0020,W3,120,T,신용카드," 6,000,000 "
2019-01-260036-1,2019-01-26,0036,S6,185,F,신용카드," 1,017,500 "
2019-01-260051-1,2019-01-26,0051,S4,185,F,신용카드," 6,475,000 "
2019-01-260015-1,2019-01-26,0015,W3,33,F,신용카드," 1,650,000 "
2019-01-260058-1,2019-01-26,0058,A1,265,F,신용카드," 1,325,000 "
2019-01-260048-1,2019-01-26,0048,C1,500,T,신용카드," 12,500,000 "
2019-01-260061-1,2019-01-26,0061,A2,222,F,신용카드," 2,664,000 "
2019-01-260003-1,2019-01-26,0003,S5,100,T,신용카드," 8,000,000 "
2019-01-260041-2,2019-01-26,0041,S2,200,T,신용카드," 2,000,000 "
2019-01-260067-1,2019-01-26,0067,C1,55,T,신용카드," 1,375,000 "
2019-01-260037-1,2019-01-26,0037,W6,32,T,신용카드," 1,440,000 "
2019-01-260011-1,2019-01-26,0011,S5,264,T,계좌이체," 21,120,000 "
2019-01-260004-1,2019-01-26,0004,S2,450,T,신용카드," 4,500,000 "
2019-01-260031-1,2019-01-26,0031,W3,150,T,신용카드," 7,500,000 "
2019-01-260003-2,2019-01-26,0003,W2,62,T,신용카드," 4,650,000 "
2019-01-260051-2,2019-01-26,0051,W1,20,T,신용카드," 1,200,000 "
2019-01-260073-1,2019-01-26,0073,S6,158,F,카카오페이," 869,000 "
