구매_ID,구매_날짜,구매자_ID,구매_수량,각인_서비스,결제_방식,총_결제_금액,상품_ID,카테고리,상품이름
2022-03-080514-1,2022-03-08,514,15,F,신용카드,180000,2,1,드로잉 펜 6종세트
2022-03-080198-1,2022-03-08,198,3,F,계좌이체,51000,3,1,드로잉 펜 8종 세트
2022-03-090334-1,2022-03-09,334,20,F,계좌이체,80000,17,4,지우개 세트
2022-03-090276-1,2022-03-09,276,200,F,계좌이체,800000,17,4,지우개 세트
2022-03-090158-1,2022-03-09,158,40,F,계좌이체,160000,17,4,지우개 세트
2022-03-100014-1,2022-03-10,14,200,T,카카오페이,300000,7,3,양장노트
2022-03-100475-1,2022-03-10,475,100,F,카카오페이,400000,17,4,지우개 세트
2022-03-100011-1,2022-03-10,11,2,F,신용카드,160000,11,3,실험 일지 세트
2022-03-100247-1,2022-03-10,247,1,F,카카오페이,50000,15,4,탄생석 펜
2022-03-110004-1,2022-03-11,4,100,F,카카오페이,50000,16,4,연필
2022-03-110683-1,2022-03-11,683,10,F,카카오페이,350000,10,3,잠금장치 노트
2022-03-110593-1,2022-03-11,593,20,F,신용카드,440000,9,3,잠금장치 노트
2022-03-110480-1,2022-03-11,480,10,F,계좌이체,100000,8,3,다이어리
2022-03-110351-1,2022-03-11,351,20,F,카카오페이,110000,12,3,리필 종이
2022-03-120716-1,2022-03-12,716,100,F,계좌이체,50000,16,4,연필
2022-03-130167-1,2022-03-13,167,20,F,신용카드,110000,12,3,리필 종이
2022-03-130325-1,2022-03-13,325,2,T,계좌이체,150000,14,4,만년필
2022-03-130011-1,2022-03-13,11,10,F,신용카드,270000,6,2,가죽 필통
2022-03-140762-1,2022-03-14,762,200,F,카카오페이,300000,7,3,양장노트
2022-03-140462-1,2022-03-14,462,20,F,계좌이체,440000,9,3,잠금장치 노트
2022-03-150144-1,2022-03-15,144,10,T,계좌이체,450000,18,4,깃펜 세트
2022-03-160412-1,2022-03-16,412,200,F,카카오페이,100000,16,4,연필
2022-03-160602-1,2022-03-16,602,10,F,카카오페이,350000,10,3,잠금장치 노트
2022-03-160633-1,2022-03-16,633,20,F,카카오페이,100000,4,1,연필 세트
2022-03-160785-1,2022-03-16,785,30,T,신용카드,300000,8,3,다이어리
2022-03-170421-1,2022-03-17,421,2,F,계좌이체,150000,14,4,만년필
2022-03-170766-1,2022-03-17,766,10,F,신용카드,120000,2,1,드로잉 펜 6종세트
2022-03-180830-1,2022-03-18,830,1,F,계좌이체,60000,13,4,만년필
2022-03-180218-1,2022-03-18,218,10,T,카카오페이,50000,1,1,색연필 세트
2022-03-180197-1,2022-03-18,197,2,T,계좌이체,90000,18,4,깃펜 세트
2022-03-180150-1,2022-03-18,150,20,F,신용카드,110000,12,3,리필 종이
2022-03-190155-1,2022-03-19,155,10,T,계좌이체,220000,9,3,잠금장치 노트
2022-03-190251-1,2022-03-19,251,30,T,신용카드,1050000,10,3,잠금장치 노트
2022-03-190784-1,2022-03-19,784,10,T,신용카드,270000,6,2,가죽 필통
2022-03-190277-1,2022-03-19,277,30,T,계좌이체,300000,8,3,다이어리
2022-03-200508-1,2022-03-20,508,30,T,계좌이체,150000,4,1,연필 세트
2022-03-200374-1,2022-03-20,374,2,F,신용카드,120000,13,4,만년필
2022-03-200824-1,2022-03-20,824,20,F,계좌이체,700000,10,3,잠금장치 노트
2022-03-200210-1,2022-03-20,210,3,T,신용카드,225000,14,4,만년필
2022-03-210721-1,2022-03-21,721,100,F,계좌이체,150000,7,3,양장노트
2022-03-210801-1,2022-03-21,801,2,F,카카오페이,54000,6,2,가죽 필통
2022-03-210450-1,2022-03-21,450,2,T,계좌이체,150000,14,4,만년필
2022-03-210621-1,2022-03-21,621,30,F,카카오페이,360000,2,1,드로잉 펜 6종세트
2022-03-210699-1,2022-03-21,699,200,F,계좌이체,100000,16,4,연필
2022-03-220330-1,2022-03-22,330,5,F,신용카드,375000,14,4,만년필
2022-03-220370-1,2022-03-22,370,2,T,카카오페이,120000,13,4,만년필
2022-03-220536-1,2022-03-22,536,30,T,신용카드,150000,4,1,연필 세트
2022-03-220461-1,2022-03-22,461,2,F,신용카드,54000,6,2,가죽 필통
2022-03-230028-1,2022-03-23,28,3,T,계좌이체,81000,6,2,가죽 필통
2022-03-230233-1,2022-03-23,233,20,F,계좌이체,110000,12,3,리필 종이
2022-03-240829-1,2022-03-24,829,20,F,신용카드,440000,9,3,잠금장치 노트
2022-03-240359-1,2022-03-24,359,10,F,계좌이체,800000,11,3,실험 일지 세트
2022-03-250496-1,2022-03-25,496,3,T,카카오페이,150000,15,4,탄생석 펜
2022-03-250319-1,2022-03-25,319,200,F,계좌이체,1000000,4,1,연필 세트
2022-03-250793-1,2022-03-25,793,10,F,신용카드,120000,2,1,드로잉 펜 6종세트
2022-03-250710-1,2022-03-25,710,20,F,카카오페이,500000,5,2,가죽 필통
2022-03-250177-1,2022-03-25,177,3,T,신용카드,135000,18,4,깃펜 세트
2022-03-250416-1,2022-03-25,416,20,F,계좌이체,240000,2,1,드로잉 펜 6종세트
2022-03-260598-1,2022-03-26,598,10,F,계좌이체,250000,5,2,가죽 필통
2022-03-260462-1,2022-03-26,462,3,F,계좌이체,150000,15,4,탄생석 펜
2022-03-270368-1,2022-03-27,368,15,F,신용카드,330000,9,3,잠금장치 노트
2022-03-270179-1,2022-03-27,179,20,F,신용카드,240000,2,1,드로잉 펜 6종세트
2022-03-270696-1,2022-03-27,696,2,T,계좌이체,150000,14,4,만년필
2022-03-280253-1,2022-03-28,253,1,F,카카오페이,75000,14,4,만년필
2022-03-280720-1,2022-03-28,720,100,F,계좌이체,150000,7,3,양장노트
2022-03-280194-1,2022-03-28,194,2,F,계좌이체,160000,11,3,실험 일지 세트
2022-03-280481-1,2022-03-28,481,2,F,계좌이체,100000,15,4,탄생석 펜
2022-03-290576-1,2022-03-29,576,300,F,카카오페이,450000,7,3,양장노트
2022-03-290690-1,2022-03-29,690,2,T,카카오페이,160000,11,3,실험 일지 세트
2022-03-290592-1,2022-03-29,592,100,F,계좌이체,500000,1,1,색연필 세트
2022-03-290772-1,2022-03-29,772,2,T,신용카드,70000,10,3,잠금장치 노트
2022-03-290280-1,2022-03-29,280,10,F,계좌이체,50000,4,1,연필 세트
2022-03-300168-1,2022-03-30,168,2,T,신용카드,160000,11,3,실험 일지 세트
2022-03-310312-1,2022-03-31,312,10,T,신용카드,220000,9,3,잠금장치 노트
2022-03-310841-1,2022-03-31,841,30,F,계좌이체,120000,17,4,지우개 세트
2022-03-310341-1,2022-03-31,341,2,F,카카오페이,150000,14,4,만년필
2022-03-310771-1,2022-03-31,771,20,F,신용카드,110000,12,3,리필 종이
2022-04-010395-1,2022-04-01,395,1,F,계좌이체,50000,15,4,탄생석 펜
2022-04-010704-1,2022-04-01,704,2,T,카카오페이,50000,5,2,가죽 필통
2022-04-010353-1,2022-04-01,353,20,F,카카오페이,110000,12,3,리필 종이
2022-04-020062-1,2022-04-02,62,30,T,카카오페이,150000,4,1,연필 세트
2022-04-020111-1,2022-04-02,111,20,F,신용카드,240000,2,1,드로잉 펜 6종세트
2022-04-030108-1,2022-04-03,108,10,F,신용카드,120000,2,1,드로잉 펜 6종세트
2022-04-030814-1,2022-04-03,814,30,F,신용카드,360000,2,1,드로잉 펜 6종세트
2022-04-030201-1,2022-04-03,201,15,F,신용카드,75000,1,1,색연필 세트
2022-04-030033-1,2022-04-03,33,20,F,계좌이체,540000,6,2,가죽 필통
2022-04-030659-1,2022-04-03,659,100,T,계좌이체,150000,7,3,양장노트
2022-04-030228-1,2022-04-03,228,400,F,카카오페이,200000,16,4,연필
2022-04-040754-1,2022-04-04,754,20,T,계좌이체,500000,5,2,가죽 필통
2022-04-040290-1,2022-04-04,290,3,F,신용카드,180000,13,4,만년필
2022-04-040395-1,2022-04-04,395,5,T,계좌이체,300000,13,4,만년필
2022-04-050656-1,2022-04-05,656,100,F,카카오페이,400000,17,4,지우개 세트
2022-04-050551-1,2022-04-05,551,20,F,신용카드,340000,3,1,드로잉 펜 8종 세트
2022-04-060112-1,2022-04-06,112,30,F,계좌이체,150000,4,1,연필 세트
2022-04-060043-1,2022-04-06,43,2,F,계좌이체,160000,11,3,실험 일지 세트
2022-04-060229-1,2022-04-06,229,100,T,카카오페이,150000,7,3,양장노트
2022-04-060828-1,2022-04-06,828,3,F,신용카드,75000,5,2,가죽 필통
2022-04-070640-1,2022-04-07,640,3,F,카카오페이,180000,13,4,만년필
2022-04-070500-1,2022-04-07,500,10,F,계좌이체,220000,9,3,잠금장치 노트
2022-04-070710-1,2022-04-07,710,10,T,카카오페이,450000,18,4,깃펜 세트
2022-04-070277-1,2022-04-07,277,20,F,계좌이체,340000,3,1,드로잉 펜 8종 세트
2022-04-080042-1,2022-04-08,42,20,F,계좌이체,100000,4,1,연필 세트
2022-04-080067-1,2022-04-08,67,15,F,신용카드,375000,5,2,가죽 필통
2022-04-080425-1,2022-04-08,425,2,T,계좌이체,100000,15,4,탄생석 펜
2022-04-090657-1,2022-04-09,657,20,T,카카오페이,200000,8,3,다이어리
2022-04-090272-1,2022-04-09,272,600,F,카카오페이,300000,16,4,연필
2022-04-100007-1,2022-04-10,7,100,F,카카오페이,150000,7,3,양장노트
2022-04-100114-1,2022-04-10,114,20,T,카카오페이,440000,9,3,잠금장치 노트
2022-04-100400-1,2022-04-10,400,5,F,계좌이체,400000,11,3,실험 일지 세트
2022-04-100094-1,2022-04-10,94,50,F,계좌이체,200000,17,4,지우개 세트
2022-04-100281-1,2022-04-10,281,30,F,신용카드,120000,17,4,지우개 세트
2022-04-100809-1,2022-04-10,809,2,T,계좌이체,150000,14,4,만년필
2022-04-110653-1,2022-04-11,653,2,T,계좌이체,100000,15,4,탄생석 펜
2022-04-110071-1,2022-04-11,71,10,T,카카오페이,350000,10,3,잠금장치 노트
2022-04-110405-1,2022-04-11,405,30,F,신용카드,360000,2,1,드로잉 펜 6종세트
2022-04-110450-1,2022-04-11,450,20,F,계좌이체,500000,5,2,가죽 필통
2022-04-120342-1,2022-04-12,342,10,F,신용카드,170000,3,1,드로잉 펜 8종 세트
2022-04-120579-1,2022-04-12,579,200,T,계좌이체,300000,7,3,양장노트
2022-04-120307-1,2022-04-12,307,20,T,신용카드,540000,6,2,가죽 필통
2022-04-120711-1,2022-04-12,711,10,F,신용카드,270000,6,2,가죽 필통
2022-04-130398-1,2022-04-13,398,2,T,신용카드,120000,13,4,만년필
2022-04-130669-1,2022-04-13,669,2,T,신용카드,70000,10,3,잠금장치 노트
2022-04-140209-1,2022-04-14,209,900,F,카카오페이,450000,16,4,연필
2022-04-150511-1,2022-04-15,511,120,F,카카오페이,600000,4,1,연필 세트
2022-04-150332-1,2022-04-15,332,100,F,계좌이체,500000,4,1,연필 세트
2022-04-150127-1,2022-04-15,127,2,T,계좌이체,150000,14,4,만년필
2022-04-150116-1,2022-04-15,116,100,T,카카오페이,150000,7,3,양장노트
2022-04-150436-1,2022-04-15,436,30,T,계좌이체,660000,9,3,잠금장치 노트
2022-04-160186-1,2022-04-16,186,20,F,카카오페이,110000,12,3,리필 종이
2022-04-160125-1,2022-04-16,125,10,T,카카오페이,50000,1,1,색연필 세트
2022-04-160411-1,2022-04-16,411,50,F,계좌이체,275000,12,3,리필 종이
2022-04-160303-1,2022-04-16,303,100,F,신용카드,400000,17,4,지우개 세트
2022-04-160530-1,2022-04-16,530,2,F,신용카드,160000,11,3,실험 일지 세트
2022-04-170837-1,2022-04-17,837,150,F,카카오페이,600000,17,4,지우개 세트
2022-04-170265-1,2022-04-17,265,20,T,신용카드,540000,6,2,가죽 필통
2022-04-170770-1,2022-04-17,770,10,T,계좌이체,250000,5,2,가죽 필통
2022-04-170819-1,2022-04-17,819,500,F,계좌이체,250000,16,4,연필
2022-04-170120-1,2022-04-17,120,2,F,신용카드,120000,13,4,만년필
2022-04-180636-1,2022-04-18,636,10,F,신용카드,170000,3,1,드로잉 펜 8종 세트
2022-04-190649-1,2022-04-19,649,30,T,계좌이체,150000,4,1,연필 세트
2022-04-190711-1,2022-04-19,711,20,F,카카오페이,200000,8,3,다이어리
2022-04-190825-1,2022-04-19,825,50,F,계좌이체,200000,17,4,지우개 세트
2022-04-200529-1,2022-04-20,529,10,F,계좌이체,800000,11,3,실험 일지 세트
2022-04-200436-1,2022-04-20,436,300,F,신용카드,1650000,12,3,리필 종이
2022-04-200627-1,2022-04-20,627,20,F,계좌이체,340000,3,1,드로잉 펜 8종 세트
2022-04-200535-1,2022-04-20,535,300,F,신용카드,1650000,12,3,리필 종이
2022-04-210598-1,2022-04-21,598,20,F,카카오페이,500000,5,2,가죽 필통
2022-04-210841-1,2022-04-21,841,10,F,신용카드,750000,14,4,만년필
2022-04-210144-1,2022-04-21,144,50,F,신용카드,275000,12,3,리필 종이
2022-04-220457-1,2022-04-22,457,20,F,계좌이체,110000,12,3,리필 종이
2022-04-220607-1,2022-04-22,607,10,F,계좌이체,170000,3,1,드로잉 펜 8종 세트
2022-04-220510-1,2022-04-22,510,2,T,계좌이체,160000,11,3,실험 일지 세트
2022-04-220099-1,2022-04-22,99,100,F,신용카드,400000,17,4,지우개 세트
2022-04-220623-1,2022-04-22,623,20,F,계좌이체,340000,3,1,드로잉 펜 8종 세트
2022-04-230109-1,2022-04-23,109,15,F,계좌이체,255000,3,1,드로잉 펜 8종 세트
2022-04-230660-1,2022-04-23,660,300,F,계좌이체,150000,16,4,연필
2022-04-230083-1,2022-04-23,83,500,F,카카오페이,250000,16,4,연필
2022-04-230527-1,2022-04-23,527,1,T,계좌이체,60000,13,4,만년필
2022-04-230122-1,2022-04-23,122,20,F,카카오페이,340000,3,1,드로잉 펜 8종 세트
2022-04-240125-1,2022-04-24,125,2,T,신용카드,160000,11,3,실험 일지 세트
2022-04-240620-1,2022-04-24,620,1,F,계좌이체,75000,14,4,만년필
2022-04-250291-1,2022-04-25,291,30,F,계좌이체,150000,4,1,연필 세트
2022-04-250669-1,2022-04-25,669,20,F,카카오페이,500000,5,2,가죽 필통
2022-04-260297-1,2022-04-26,297,1,T,신용카드,60000,13,4,만년필
2022-04-260040-1,2022-04-26,40,2,T,신용카드,160000,11,3,실험 일지 세트
2022-04-270447-1,2022-04-27,447,10,T,계좌이체,100000,8,3,다이어리
2022-04-270505-1,2022-04-27,505,10,T,카카오페이,270000,6,2,가죽 필통
2022-04-270039-1,2022-04-27,39,20,T,계좌이체,100000,1,1,색연필 세트
2022-04-270618-1,2022-04-27,618,30,F,계좌이체,360000,2,1,드로잉 펜 6종세트
2022-04-280769-1,2022-04-28,769,200,F,계좌이체,1100000,12,3,리필 종이
2022-04-280126-1,2022-04-28,126,100,F,카카오페이,500000,1,1,색연필 세트
2022-04-290692-1,2022-04-29,692,20,F,카카오페이,500000,5,2,가죽 필통
2022-04-290616-1,2022-04-29,616,2,T,계좌이체,100000,15,4,탄생석 펜
2022-04-300537-1,2022-04-30,537,300,F,카카오페이,150000,16,4,연필
2022-04-300676-1,2022-04-30,676,2,T,신용카드,100000,15,4,탄생석 펜
2022-04-300028-1,2022-04-30,28,10,F,신용카드,120000,2,1,드로잉 펜 6종세트
2022-04-300376-1,2022-04-30,376,2,T,계좌이체,150000,14,4,만년필
2022-05-010108-1,2022-05-01,108,30,T,계좌이체,660000,9,3,잠금장치 노트
2022-05-010685-1,2022-05-01,685,2,T,계좌이체,150000,14,4,만년필
2022-05-010658-1,2022-05-01,658,100,T,카카오페이,150000,7,3,양장노트
2022-05-010695-1,2022-05-01,695,2,F,계좌이체,90000,18,4,깃펜 세트
2022-05-010419-1,2022-05-01,419,20,F,카카오페이,100000,1,1,색연필 세트
2022-05-010331-1,2022-05-01,331,10,T,계좌이체,800000,11,3,실험 일지 세트
2022-05-010425-1,2022-05-01,425,3,F,신용카드,180000,13,4,만년필
2022-05-010590-1,2022-05-01,590,20,F,계좌이체,100000,4,1,연필 세트
2022-05-020153-1,2022-05-02,153,20,T,카카오페이,200000,8,3,다이어리
2022-05-020042-1,2022-05-02,42,30,F,카카오페이,510000,3,1,드로잉 펜 8종 세트
2022-05-020574-1,2022-05-02,574,10,T,신용카드,220000,9,3,잠금장치 노트
2022-05-020485-1,2022-05-02,485,30,F,계좌이체,150000,1,1,색연필 세트
2022-05-020184-1,2022-05-02,184,2,F,계좌이체,50000,5,2,가죽 필통
2022-05-030305-1,2022-05-03,305,10,F,계좌이체,250000,5,2,가죽 필통
2022-05-030290-1,2022-05-03,290,500,F,계좌이체,250000,16,4,연필
2022-05-030561-1,2022-05-03,561,300,F,신용카드,1650000,12,3,리필 종이
2022-05-030575-1,2022-05-03,575,2,T,계좌이체,90000,18,4,깃펜 세트
2022-05-040288-1,2022-05-04,288,10,F,신용카드,350000,10,3,잠금장치 노트
2022-05-040831-1,2022-05-04,831,20,F,계좌이체,110000,12,3,리필 종이
2022-05-040512-1,2022-05-04,512,2,F,계좌이체,120000,13,4,만년필
2022-05-040380-1,2022-05-04,380,5,T,카카오페이,375000,14,4,만년필
2022-05-050424-1,2022-05-05,424,2,T,계좌이체,160000,11,3,실험 일지 세트
2022-05-050733-1,2022-05-05,733,20,T,계좌이체,200000,8,3,다이어리
2022-05-050128-1,2022-05-05,128,300,T,카카오페이,1500000,1,1,색연필 세트
2022-05-070660-1,2022-05-07,660,2,F,카카오페이,150000,14,4,만년필
2022-05-070778-1,2022-05-07,778,100,F,계좌이체,1200000,2,1,드로잉 펜 6종세트
2022-05-070035-1,2022-05-07,35,20,T,신용카드,440000,9,3,잠금장치 노트
2022-05-080413-1,2022-05-08,413,30,F,카카오페이,750000,5,2,가죽 필통
2022-05-080378-1,2022-05-08,378,10,T,카카오페이,350000,10,3,잠금장치 노트
2022-05-080723-1,2022-05-08,723,20,T,카카오페이,540000,6,2,가죽 필통
2022-05-080681-1,2022-05-08,681,30,T,계좌이체,300000,8,3,다이어리
2022-05-080498-1,2022-05-08,498,10,F,신용카드,170000,3,1,드로잉 펜 8종 세트
2022-05-090386-1,2022-05-09,386,2,F,신용카드,120000,13,4,만년필
2022-05-090279-1,2022-05-09,279,20,T,신용카드,1600000,11,3,실험 일지 세트
2022-05-090488-1,2022-05-09,488,30,F,신용카드,165000,12,3,리필 종이
2022-05-090447-1,2022-05-09,447,10,F,카카오페이,170000,3,1,드로잉 펜 8종 세트
2022-05-110471-1,2022-05-11,471,3,T,계좌이체,75000,5,2,가죽 필통
2022-05-110099-1,2022-05-11,99,20,F,계좌이체,440000,9,3,잠금장치 노트
2022-05-120596-1,2022-05-12,596,10,T,계좌이체,270000,6,2,가죽 필통
2022-05-130148-1,2022-05-13,148,3,T,신용카드,135000,18,4,깃펜 세트
2022-05-130538-1,2022-05-13,538,20,T,계좌이체,440000,9,3,잠금장치 노트
2022-05-130582-1,2022-05-13,582,50,F,계좌이체,200000,17,4,지우개 세트
2022-05-130176-1,2022-05-13,176,2,F,카카오페이,54000,6,2,가죽 필통
2022-05-130837-1,2022-05-13,837,10,T,신용카드,250000,5,2,가죽 필통
2022-05-150127-1,2022-05-15,127,20,F,계좌이체,540000,6,2,가죽 필통
2022-05-150640-1,2022-05-15,640,30,T,카카오페이,750000,5,2,가죽 필통
2022-05-150208-1,2022-05-15,208,5,T,계좌이체,225000,18,4,깃펜 세트
2022-05-150061-1,2022-05-15,61,200,T,신용카드,1000000,4,1,연필 세트
2022-05-150496-1,2022-05-15,496,30,T,신용카드,1050000,10,3,잠금장치 노트
2022-05-150312-1,2022-05-15,312,10,F,신용카드,270000,6,2,가죽 필통
2022-05-160112-1,2022-05-16,112,20,F,계좌이체,240000,2,1,드로잉 펜 6종세트
2022-05-160796-1,2022-05-16,796,30,F,계좌이체,360000,2,1,드로잉 펜 6종세트
2022-05-160173-1,2022-05-16,173,10,T,계좌이체,350000,10,3,잠금장치 노트
2022-05-160061-1,2022-05-16,61,20,T,계좌이체,100000,4,1,연필 세트
2022-05-170495-1,2022-05-17,495,32,F,신용카드,384000,2,1,드로잉 펜 6종세트
2022-05-170264-1,2022-05-17,264,20,F,계좌이체,100000,4,1,연필 세트
2022-05-170175-1,2022-05-17,175,100,F,계좌이체,400000,17,4,지우개 세트
2022-05-170006-1,2022-05-17,6,20,F,계좌이체,100000,4,1,연필 세트
2022-05-180306-1,2022-05-18,306,20,F,계좌이체,540000,6,2,가죽 필통
2022-05-180504-1,2022-05-18,504,10,T,신용카드,220000,9,3,잠금장치 노트
2022-05-190155-1,2022-05-19,155,20,T,신용카드,440000,9,3,잠금장치 노트
2022-05-200152-1,2022-05-20,152,100,T,카카오페이,150000,7,3,양장노트
2022-05-200265-1,2022-05-20,265,30,F,계좌이체,510000,3,1,드로잉 펜 8종 세트
2022-05-200500-1,2022-05-20,500,20,F,계좌이체,340000,3,1,드로잉 펜 8종 세트
2022-05-200634-1,2022-05-20,634,10,F,신용카드,170000,3,1,드로잉 펜 8종 세트
2022-05-200407-1,2022-05-20,407,5,F,신용카드,175000,10,3,잠금장치 노트
2022-05-200325-1,2022-05-20,325,2,F,계좌이체,120000,13,4,만년필
2022-05-210741-1,2022-05-21,741,10,F,계좌이체,350000,10,3,잠금장치 노트
2022-05-210222-1,2022-05-21,222,200,F,계좌이체,1100000,12,3,리필 종이
2022-05-210173-1,2022-05-21,173,30,F,계좌이체,660000,9,3,잠금장치 노트
2022-05-210498-1,2022-05-21,498,300,T,계좌이체,450000,7,3,양장노트
2022-05-210513-1,2022-05-21,513,2,T,계좌이체,120000,13,4,만년필
2022-05-210548-1,2022-05-21,548,10,T,계좌이체,250000,5,2,가죽 필통
2022-05-210718-1,2022-05-21,718,30,F,신용카드,360000,2,1,드로잉 펜 6종세트
2022-05-220707-1,2022-05-22,707,20,F,계좌이체,500000,5,2,가죽 필통
2022-05-220311-1,2022-05-22,311,100,T,계좌이체,500000,4,1,연필 세트
2022-05-220081-1,2022-05-22,81,20,T,신용카드,200000,8,3,다이어리
2022-05-220441-1,2022-05-22,441,2,T,계좌이체,120000,13,4,만년필
2022-05-230128-1,2022-05-23,128,5,T,계좌이체,300000,13,4,만년필
2022-05-240769-1,2022-05-24,769,3,F,계좌이체,150000,15,4,탄생석 펜
2022-05-240325-1,2022-05-24,325,20,F,카카오페이,100000,4,1,연필 세트
2022-05-240012-1,2022-05-24,12,2,F,신용카드,90000,18,4,깃펜 세트
2022-05-250309-1,2022-05-25,309,20,T,신용카드,440000,9,3,잠금장치 노트
2022-05-260796-1,2022-05-26,796,100,F,계좌이체,400000,17,4,지우개 세트
2022-05-260392-1,2022-05-26,392,30,F,신용카드,750000,5,2,가죽 필통
2022-05-260610-1,2022-05-26,610,20,F,카카오페이,500000,5,2,가죽 필통
2022-05-270702-1,2022-05-27,702,100,F,신용카드,500000,4,1,연필 세트
2022-05-270142-1,2022-05-27,142,300,T,카카오페이,450000,7,3,양장노트
2022-05-270031-1,2022-05-27,31,20,F,카카오페이,110000,12,3,리필 종이
2022-05-280259-1,2022-05-28,259,2,T,신용카드,160000,11,3,실험 일지 세트
2022-05-280187-1,2022-05-28,187,100,F,신용카드,1200000,2,1,드로잉 펜 6종세트
2022-05-280042-1,2022-05-28,42,5,T,신용카드,225000,18,4,깃펜 세트
2022-05-300490-1,2022-05-30,490,200,F,계좌이체,100000,16,4,연필
2022-05-300777-1,2022-05-30,777,30,F,계좌이체,510000,3,1,드로잉 펜 8종 세트
2022-05-300536-1,2022-05-30,536,20,T,카카오페이,100000,1,1,색연필 세트
2022-05-310323-1,2022-05-31,323,100,F,카카오페이,150000,7,3,양장노트
2022-05-310625-1,2022-05-31,625,2,T,카카오페이,150000,14,4,만년필
2022-05-310840-1,2022-05-31,840,30,F,계좌이체,120000,17,4,지우개 세트
2022-05-310591-1,2022-05-31,591,20,F,계좌이체,540000,6,2,가죽 필통
2022-05-310240-1,2022-05-31,240,100,F,계좌이체,550000,12,3,리필 종이
2022-06-010318-1,2022-06-01,318,10,F,계좌이체,800000,11,3,실험 일지 세트
2022-06-010204-1,2022-06-01,204,3,F,신용카드,105000,10,3,잠금장치 노트
2022-06-010694-1,2022-06-01,694,40,F,카카오페이,220000,12,3,리필 종이
2022-06-010296-1,2022-06-01,296,50,F,카카오페이,850000,3,1,드로잉 펜 8종 세트
2022-06-010356-1,2022-06-01,356,300,F,신용카드,1200000,17,4,지우개 세트
2022-06-020522-1,2022-06-02,522,200,F,카카오페이,300000,7,3,양장노트
2022-06-020354-1,2022-06-02,354,10,T,계좌이체,800000,11,3,실험 일지 세트
2022-06-020727-1,2022-06-02,727,2,F,신용카드,90000,18,4,깃펜 세트
2022-06-030721-1,2022-06-03,721,3,F,카카오페이,150000,15,4,탄생석 펜
2022-06-030679-1,2022-06-03,679,15,T,신용카드,1125000,14,4,만년필
2022-06-040527-1,2022-06-04,527,2,F,카카오페이,100000,15,4,탄생석 펜
2022-06-040199-1,2022-06-04,199,12,F,계좌이체,144000,2,1,드로잉 펜 6종세트
2022-06-060309-1,2022-06-06,309,500,T,카카오페이,750000,7,3,양장노트
2022-06-060636-1,2022-06-06,636,2,T,신용카드,150000,14,4,만년필
2022-06-060183-1,2022-06-06,183,100,F,계좌이체,150000,7,3,양장노트
2022-06-060178-1,2022-06-06,178,20,F,계좌이체,110000,12,3,리필 종이
2022-06-060638-1,2022-06-06,638,3,F,계좌이체,150000,15,4,탄생석 펜
2022-06-070783-1,2022-06-07,783,20,T,신용카드,540000,6,2,가죽 필통
2022-06-070665-1,2022-06-07,665,20,F,카카오페이,340000,3,1,드로잉 펜 8종 세트
2022-06-070294-1,2022-06-07,294,5,F,카카오페이,400000,11,3,실험 일지 세트
2022-06-070202-1,2022-06-07,202,30,T,신용카드,810000,6,2,가죽 필통
2022-06-080461-1,2022-06-08,461,200,F,계좌이체,100000,16,4,연필
2022-06-090170-1,2022-06-09,170,10,F,계좌이체,270000,6,2,가죽 필통
2022-06-090411-1,2022-06-09,411,5,F,계좌이체,110000,9,3,잠금장치 노트
2022-06-110636-1,2022-06-11,636,100,F,카카오페이,550000,12,3,리필 종이
2022-06-120634-1,2022-06-12,634,3,T,신용카드,105000,10,3,잠금장치 노트
2022-06-120663-1,2022-06-12,663,20,F,카카오페이,100000,1,1,색연필 세트
2022-06-130844-1,2022-06-13,844,2,T,계좌이체,120000,13,4,만년필
2022-06-130762-1,2022-06-13,762,150,T,계좌이체,225000,7,3,양장노트
2022-06-130044-1,2022-06-13,44,30,F,신용카드,165000,12,3,리필 종이
2022-06-140531-1,2022-06-14,531,2,T,카카오페이,100000,15,4,탄생석 펜
2022-06-160040-1,2022-06-16,40,10,F,신용카드,250000,5,2,가죽 필통
2022-06-160531-1,2022-06-16,531,20,T,계좌이체,200000,8,3,다이어리
2022-06-170720-1,2022-06-17,720,25,F,계좌이체,300000,2,1,드로잉 펜 6종세트
2022-06-180551-1,2022-06-18,551,100,F,신용카드,50000,16,4,연필
2022-06-180508-1,2022-06-18,508,20,F,신용카드,240000,2,1,드로잉 펜 6종세트
2022-06-190693-1,2022-06-19,693,100,F,계좌이체,550000,12,3,리필 종이
2022-06-210027-1,2022-06-21,27,2,T,계좌이체,90000,18,4,깃펜 세트
2022-06-210022-1,2022-06-21,22,100,T,카카오페이,500000,1,1,색연필 세트
2022-06-210134-1,2022-06-21,134,30,F,카카오페이,150000,1,1,색연필 세트
2022-06-230567-1,2022-06-23,567,2,T,계좌이체,90000,18,4,깃펜 세트
2022-06-250402-1,2022-06-25,402,100,T,계좌이체,500000,4,1,연필 세트
2022-06-250274-1,2022-06-25,274,500,F,계좌이체,250000,16,4,연필
2022-06-270598-1,2022-06-27,598,20,T,신용카드,440000,9,3,잠금장치 노트
2022-06-270692-1,2022-06-27,692,400,F,계좌이체,200000,16,4,연필
2022-06-270009-1,2022-06-27,9,2,T,카카오페이,100000,15,4,탄생석 펜
