구매_ID,구매_날짜,구매자_ID,상품_ID,구매_수량,각인_서비스,결제_방식,총_결제_금액
2023-03-31-0606-1,2023-03-31,0606,W5,300,F,신용카드," 1,200,000 "
2023-03-31-0246-1,2023-03-31,0246,W5,600,F,신용카드," 2,400,000 "
2023-03-31-0082-1,2023-03-31,0082,W6,120,T,신용카드," 5,400,000 "
2023-04-01-0267-1,2023-04-01,0267,S6,600,F,계좌이체," 3,300,000 "
2023-04-01-0246-1,2023-04-01,0246,A3,10,F,계좌이체," 170,000 "
2023-04-01-0177-1,2023-04-01,0177,C1,5,T,카카오페이," 125,000 "
2023-04-01-0939-1,2023-04-01,0939,S1,20,F,계좌이체," 30,000 "
2023-04-01-0366-1,2023-04-01,0366,W3,2,T,카카오페이," 100,000 "
2023-04-01-0448-1,2023-04-01,0448,S1,5,T,신용카드," 7,500 "
2023-04-01-0465-1,2023-04-01,0465,A1,100,T,계좌이체," 500,000 "
2023-04-01-0713-1,2023-04-01,0713,A3,30,F,계좌이체," 510,000 "
2023-04-01-0211-1,2023-04-01,0211,A3,20,F,신용카드," 340,000 "
2023-04-01-0560-1,2023-04-01,0560,S6,250,F,신용카드," 1,375,000 "
2023-04-01-0091-1,2023-04-01,0091,W5,250,F,신용카드," 1,000,000 "
2023-04-01-0195-1,2023-04-01,0195,C2,1,F,계좌이체," 27,000 "
2023-04-02-0486-1,2023-04-02,0486,S5,10,F,카카오페이," 800,000 "
2023-04-02-0038-1,2023-04-02,0038,A4,500,F,계좌이체," 2,500,000 "
2023-04-02-0698-1,2023-04-02,0698,S3,5,F,카카오페이," 110,000 "
2023-04-02-0566-1,2023-04-02,0566,W2,2,F,신용카드," 150,000 "
2023-04-02-0189-1,2023-04-02,0189,A1,100,F,카카오페이," 500,000 "
2023-04-02-0608-1,2023-04-02,0608,W5,200,F,계좌이체," 800,000 "
2023-04-02-0254-1,2023-04-02,0254,C1,2,T,신용카드," 50,000 "
2023-04-02-0994-1,2023-04-02,0994,A3,30,F,계좌이체," 510,000 "
2023-04-02-0806-1,2023-04-02,0806,S2,6,T,계좌이체," 60,000 "
2023-04-03-0920-1,2023-04-03,0920,C1,55,F,계좌이체," 1,375,000 "
2023-04-03-0536-1,2023-04-03,0536,W3,5,F,카카오페이," 250,000 "
2023-04-03-0599-1,2023-04-03,0599,W4,500,F,신용카드," 250,000 "
2023-04-03-0074-1,2023-04-03,0074,S5,2,F,계좌이체," 160,000 "
2023-04-03-0641-1,2023-04-03,0641,A1,150,F,카카오페이," 750,000 "
2023-04-03-0914-1,2023-04-03,0914,W1,2,F,계좌이체," 120,000 "
2023-04-03-0962-1,2023-04-03,0962,W3,3,F,계좌이체," 150,000 "
2023-04-03-0121-1,2023-04-03,0121,A1,10,T,계좌이체," 50,000 "
2023-04-03-0487-1,2023-04-03,0487,S4,2,F,신용카드," 70,000 "
2023-04-03-0676-1,2023-04-03,0676,W1,5,F,신용카드," 300,000 "
2023-04-04-0733-1,2023-04-04,0733,W6,20,T,계좌이체," 900,000 "
2023-04-04-0525-1,2023-04-04,0525,A1,100,F,카카오페이," 500,000 "
2023-04-04-0758-1,2023-04-04,0758,C1,10,T,카카오페이," 250,000 "
2023-04-04-0414-1,2023-04-04,0414,W4,250,F,계좌이체," 125,000 "
2023-04-04-0384-1,2023-04-04,0384,W6,10,T,계좌이체," 450,000 "
2023-04-04-0117-1,2023-04-04,0117,A1,22,F,신용카드," 110,000 "
2023-04-04-0469-1,2023-04-04,0469,C2,10,F,계좌이체," 270,000 "
2023-04-04-0679-1,2023-04-04,0679,W3,2,F,계좌이체," 100,000 "
2023-04-04-0644-1,2023-04-04,0644,S3,1,F,카카오페이," 22,000 "
2023-04-05-0276-1,2023-04-05,0276,A1,20,T,계좌이체," 100,000 "
2023-04-05-0730-1,2023-04-05,0730,W6,1,T,계좌이체," 45,000 "
2023-04-05-0586-1,2023-04-05,0586,C1,1,F,신용카드," 25,000 "
2023-04-05-0288-1,2023-04-05,0288,S2,25,F,계좌이체," 250,000 "
2023-04-05-0323-1,2023-04-05,0323,S2,50,F,신용카드," 500,000 "
2023-04-05-0039-1,2023-04-05,0039,W1,10,F,카카오페이," 600,000 "
2023-04-05-0118-1,2023-04-05,0118,S6,600,F,신용카드," 3,300,000 "
2023-04-05-0642-1,2023-04-05,0642,A1,100,F,카카오페이," 500,000 "
2023-04-05-0628-1,2023-04-05,0628,A2,50,F,계좌이체," 600,000 "
2023-04-07-0962-1,2023-04-07,0962,W5,300,F,신용카드," 1,200,000 "
2023-04-07-0010-1,2023-04-07,0010,W4,250,F,신용카드," 125,000 "
2023-04-07-0103-1,2023-04-07,0103,A2,5,F,계좌이체," 60,000 "
2023-04-07-0942-1,2023-04-07,0942,A1,30,F,계좌이체," 150,000 "
2023-04-07-0195-1,2023-04-07,0195,W4,300,F,신용카드," 150,000 "
2023-04-07-0338-1,2023-04-07,0338,A4,300,T,계좌이체," 1,500,000 "
2023-04-07-0562-1,2023-04-07,0562,C1,15,T,계좌이체," 375,000 "
2023-04-07-0157-1,2023-04-07,0157,A4,600,F,신용카드," 3,000,000 "
2023-04-08-0414-1,2023-04-08,0414,S6,250,F,신용카드," 1,375,000 "
2023-04-08-0230-1,2023-04-08,0230,S5,2,T,신용카드," 160,000 "
2023-04-08-0978-1,2023-04-08,0978,W1,2,T,신용카드," 120,000 "
2023-04-08-0799-1,2023-04-08,0799,S3,1,F,계좌이체," 22,000 "
2023-04-08-0839-1,2023-04-08,0839,A2,5,F,계좌이체," 60,000 "
2023-04-08-0524-1,2023-04-08,0524,S5,1,F,카카오페이," 80,000 "
2023-04-09-0110-1,2023-04-09,0110,A1,30,T,카카오페이," 150,000 "
2023-04-09-0974-1,2023-04-09,0974,W3,2,T,계좌이체," 100,000 "
2023-04-09-0713-1,2023-04-09,0713,A1,100,F,카카오페이," 500,000 "
2023-04-09-0192-1,2023-04-09,0192,A4,300,F,카카오페이," 1,500,000 "
2023-04-09-0848-1,2023-04-09,0848,S1,5,F,신용카드," 7,500 "
2023-04-10-0531-1,2023-04-10,0531,W5,300,F,신용카드," 1,200,000 "
2023-04-10-0959-1,2023-04-10,0959,A4,200,F,신용카드," 1,000,000 "
2023-04-10-0148-1,2023-04-10,0148,A1,10,F,계좌이체," 50,000 "
2023-04-10-0038-1,2023-04-10,0038,C2,5,T,신용카드," 135,000 "
2023-04-10-0145-1,2023-04-10,0145,W5,100,F,카카오페이," 400,000 "
2023-04-11-0672-1,2023-04-11,0672,A1,50,F,계좌이체," 250,000 "
2023-04-11-0387-1,2023-04-11,0387,W1,10,T,카카오페이," 600,000 "
2023-04-11-0369-1,2023-04-11,0369,W6,10,T,카카오페이," 450,000 "
2023-04-12-0287-1,2023-04-12,0287,S5,5,T,계좌이체," 400,000 "
2023-04-12-0252-1,2023-04-12,0252,A3,20,F,계좌이체," 340,000 "
2023-04-12-0415-1,2023-04-12,0415,C1,2,T,카카오페이," 50,000 "
2023-04-12-0853-1,2023-04-12,0853,A1,10,T,계좌이체," 50,000 "
2023-04-13-0168-1,2023-04-13,0168,S3,5,T,신용카드," 110,000 "
2023-04-13-0090-1,2023-04-13,0090,W3,2,T,계좌이체," 100,000 "
2023-04-13-0497-1,2023-04-13,0497,W5,100,F,계좌이체," 400,000 "
2023-04-14-0160-1,2023-04-14,0160,A2,10,F,계좌이체," 120,000 "
2023-04-14-0477-1,2023-04-14,0477,A1,30,F,계좌이체," 150,000 "
2023-04-14-0921-1,2023-04-14,0921,W6,2,T,신용카드," 90,000 "
2023-04-14-0755-1,2023-04-14,0755,A3,10,F,계좌이체," 170,000 "
2023-04-15-0454-1,2023-04-15,0454,S6,100,F,계좌이체," 550,000 "
2023-04-15-0088-1,2023-04-15,0088,S3,4,F,신용카드," 88,000 "
2023-04-15-0241-1,2023-04-15,0241,A1,15,F,신용카드," 75,000 "
2023-04-15-0279-1,2023-04-15,0279,W3,3,F,카카오페이," 150,000 "
2023-04-15-0377-1,2023-04-15,0377,A2,20,F,신용카드," 240,000 "
2023-04-16-0014-1,2023-04-16,0014,W3,2,F,카카오페이," 100,000 "
2023-04-16-0290-1,2023-04-16,0290,S6,100,F,계좌이체," 550,000 "
2023-04-16-0827-1,2023-04-16,0827,A1,100,T,카카오페이," 500,000 "
2023-04-16-0404-1,2023-04-16,0404,C2,2,T,신용카드," 54,000 "
2023-04-16-0758-1,2023-04-16,0758,W2,2,F,카카오페이," 150,000 "
2023-04-17-0981-1,2023-04-17,0981,W5,300,F,계좌이체," 1,200,000 "
2023-04-17-0050-1,2023-04-17,0050,A2,20,F,신용카드," 240,000 "
2023-04-17-0421-1,2023-04-17,0421,S1,10,T,계좌이체," 15,000 "
2023-04-17-0067-1,2023-04-17,0067,S6,200,F,신용카드," 1,100,000 "
2023-04-18-0790-1,2023-04-18,0790,A1,100,T,신용카드," 500,000 "
2023-04-18-0060-1,2023-04-18,0060,C2,2,F,신용카드," 54,000 "
2023-04-18-0855-1,2023-04-18,0855,W5,250,F,계좌이체," 1,000,000 "
2023-04-19-0741-1,2023-04-19,0741,A3,10,F,계좌이체," 170,000 "
2023-04-19-0982-1,2023-04-19,0982,W4,200,F,카카오페이," 100,000 "
2023-04-19-0398-1,2023-04-19,0398,A1,15,T,신용카드," 75,000 "
2023-04-19-0775-1,2023-04-19,0775,A2,10,F,신용카드," 120,000 "
2023-04-19-0481-1,2023-04-19,0481,W3,2,T,신용카드," 100,000 "
2023-04-19-0783-1,2023-04-19,0783,C2,10,F,신용카드," 270,000 "
2023-04-20-0362-1,2023-04-20,0362,C2,13,F,신용카드," 351,000 "
2023-04-21-0370-1,2023-04-21,0370,W3,5,F,카카오페이," 250,000 "
2023-04-22-0439-1,2023-04-22,0439,W1,2,F,신용카드," 120,000 "
2023-04-22-0332-1,2023-04-22,0332,A3,15,F,신용카드," 255,000 "
2023-04-24-0441-1,2023-04-24,0441,S1,2,T,신용카드," 3,000 "
2023-04-25-0967-1,2023-04-25,0967,W5,300,F,신용카드," 1,200,000 "
2023-04-25-0798-1,2023-04-25,0798,A1,100,F,카카오페이," 500,000 "
2023-04-25-0252-1,2023-04-25,0252,A4,500,T,카카오페이," 2,500,000 "
2023-04-27-0749-1,2023-04-27,0749,S6,250,F,신용카드," 1,375,000 "
2023-04-27-0354-1,2023-04-27,0354,W5,300,F,신용카드," 1,200,000 "
2023-04-28-0333-1,2023-04-28,0333,S4,20,T,계좌이체," 700,000 "
2023-04-28-0038-1,2023-04-28,0038,C2,30,F,신용카드," 810,000 "
2023-04-28-0810-1,2023-04-28,0810,W3,2,T,신용카드," 100,000 "
2023-04-29-0429-1,2023-04-29,0429,S2,5,T,계좌이체," 50,000 "
2023-04-29-0342-1,2023-04-29,0342,A1,20,T,계좌이체," 100,000 "
2023-04-29-0710-1,2023-04-29,0710,A2,60,F,계좌이체," 720,000 "
2023-04-30-0536-1,2023-04-30,0536,W3,5,F,카카오페이," 250,000 "
2023-04-30-0034-1,2023-04-30,0034,S6,300,F,계좌이체," 1,650,000 "
2023-05-01-0483-1,2023-05-01,0483,A3,10,F,계좌이체," 170,000 "
2023-05-01-0088-1,2023-05-01,0088,C2,5,F,계좌이체," 135,000 "
2023-05-01-0984-1,2023-05-01,0984,A3,20,F,계좌이체," 340,000 "
2023-05-01-0373-1,2023-05-01,0373,W2,3,F,카카오페이," 225,000 "
2023-05-01-0369-1,2023-05-01,0369,W3,2,T,계좌이체," 100,000 "
2023-05-01-0512-1,2023-05-01,0512,A1,100,F,카카오페이," 500,000 "
2023-05-01-0457-1,2023-05-01,0457,A4,300,T,계좌이체," 1,500,000 "
2023-05-01-0926-1,2023-05-01,0926,W4,500,F,신용카드," 250,000 "
2023-05-01-0638-1,2023-05-01,0638,W6,10,F,계좌이체," 450,000 "
2023-05-01-0745-1,2023-05-01,0745,A3,50,F,계좌이체," 850,000 "
2023-05-01-0152-1,2023-05-01,0152,C2,5,T,계좌이체," 135,000 "
2023-05-01-0534-1,2023-05-01,0534,S1,20,F,신용카드," 30,000 "
2023-05-01-0310-1,2023-05-01,0310,A3,15,F,신용카드," 255,000 "
2023-05-01-0854-1,2023-05-01,0854,C1,2,T,카카오페이," 50,000 "
2023-05-01-0324-1,2023-05-01,0324,A1,300,T,계좌이체," 1,500,000 "
2023-05-01-0063-1,2023-05-01,0063,W5,150,F,카카오페이," 600,000 "
2023-05-01-0888-1,2023-05-01,0888,W5,200,F,신용카드," 800,000 "
2023-05-01-0457-2,2023-05-01,0457,A4,200,F,신용카드," 1,000,000 "
2023-05-01-0939-1,2023-05-01,0939,A1,100,F,신용카드," 500,000 "
2023-05-02-0648-1,2023-05-02,0648,S1,20,T,계좌이체," 30,000 "
2023-05-02-0849-1,2023-05-02,0849,S6,300,F,신용카드," 1,650,000 "
2023-05-02-0219-1,2023-05-02,0219,C1,2,T,계좌이체," 50,000 "
2023-05-02-0767-1,2023-05-02,0767,W5,400,F,신용카드," 1,600,000 "
2023-05-02-0713-1,2023-05-02,0713,W4,600,F,카카오페이," 300,000 "
2023-05-02-0498-1,2023-05-02,0498,S3,10,F,계좌이체," 220,000 "
2023-05-03-0257-1,2023-05-03,0257,A1,100,T,계좌이체," 500,000 "
2023-05-03-0951-1,2023-05-03,0951,C1,2,F,계좌이체," 50,000 "
2023-05-03-0584-1,2023-05-03,0584,A4,100,F,계좌이체," 500,000 "
2023-05-03-0487-1,2023-05-03,0487,W5,250,F,신용카드," 1,000,000 "
2023-05-03-0370-1,2023-05-03,0370,A3,3,F,신용카드," 51,000 "
2023-05-03-0234-1,2023-05-03,0234,A1,25,T,계좌이체," 125,000 "
2023-05-03-0347-1,2023-05-03,0347,C1,5,F,계좌이체," 125,000 "
2023-05-03-0368-1,2023-05-03,0368,A3,4,F,신용카드," 68,000 "
2023-05-03-0954-1,2023-05-03,0954,W3,3,F,계좌이체," 150,000 "
2023-05-04-0390-1,2023-05-04,0390,W1,2,T,카카오페이," 120,000 "
2023-05-04-0795-1,2023-05-04,0795,A1,200,F,신용카드," 1,000,000 "
2023-05-04-0680-1,2023-05-04,0680,W1,5,T,신용카드," 300,000 "
2023-05-04-0341-1,2023-05-04,0341,A2,25,F,계좌이체," 300,000 "
2023-05-04-0108-1,2023-05-04,0108,A3,11,F,신용카드," 187,000 "
2023-05-04-0705-1,2023-05-04,0705,S3,2,F,계좌이체," 44,000 "
2023-05-04-0215-1,2023-05-04,0215,S5,3,F,계좌이체," 240,000 "
2023-05-04-0965-1,2023-05-04,0965,A4,50,T,계좌이체," 250,000 "
2023-05-05-0267-1,2023-05-05,0267,C1,3,F,신용카드," 75,000 "
2023-05-05-0595-1,2023-05-05,0595,A4,250,F,신용카드," 1,250,000 "
2023-05-05-0708-1,2023-05-05,0708,S1,300,F,계좌이체," 450,000 "
2023-05-05-0807-1,2023-05-05,0807,A2,10,F,신용카드," 120,000 "
2023-05-05-0547-1,2023-05-05,0547,W4,300,F,계좌이체," 150,000 "
2023-05-05-0028-1,2023-05-05,0028,W3,2,F,신용카드," 100,000 "
2023-05-05-0609-1,2023-05-05,0609,W5,30,F,신용카드," 120,000 "
2023-05-06-0733-1,2023-05-06,0733,C1,20,T,카카오페이," 500,000 "
2023-05-06-0448-1,2023-05-06,0448,S1,250,F,계좌이체," 375,000 "
2023-05-06-0225-1,2023-05-06,0225,W2,5,F,계좌이체," 375,000 "
2023-05-06-0795-1,2023-05-06,0795,A2,30,F,계좌이체," 360,000 "
2023-05-07-0426-1,2023-05-07,0426,A3,50,F,계좌이체," 850,000 "
2023-05-07-0382-1,2023-05-07,0382,W2,5,F,계좌이체," 375,000 "
2023-05-07-0069-1,2023-05-07,0069,C2,10,T,계좌이체," 270,000 "
2023-05-07-0843-1,2023-05-07,0843,W4,300,F,계좌이체," 150,000 "
2023-05-07-0869-1,2023-05-07,0869,S6,200,F,신용카드," 1,100,000 "
2023-05-07-0492-1,2023-05-07,0492,A2,40,F,계좌이체," 480,000 "
2023-05-09-0147-1,2023-05-09,0147,S1,200,F,카카오페이," 300,000 "
2023-05-09-0045-1,2023-05-09,0045,W4,350,F,신용카드," 175,000 "
2023-05-09-0139-1,2023-05-09,0139,A3,20,F,카카오페이," 340,000 "
2023-05-09-0659-1,2023-05-09,0659,W5,600,F,신용카드," 2,400,000 "
2023-05-09-0646-1,2023-05-09,0646,S4,3,F,계좌이체," 105,000 "
2023-05-09-0022-1,2023-05-09,0022,A1,20,F,계좌이체," 100,000 "
2023-05-10-0455-1,2023-05-10,0455,W3,2,T,계좌이체," 100,000 "
2023-05-10-0335-1,2023-05-10,0335,A3,15,F,신용카드," 255,000 "
2023-05-10-0031-1,2023-05-10,0031,S5,3,T,계좌이체," 240,000 "
2023-05-10-0629-1,2023-05-10,0629,A1,300,F,신용카드," 1,500,000 "
2023-05-10-0121-1,2023-05-10,0121,S5,1,F,계좌이체," 80,000 "
2023-05-10-0736-1,2023-05-10,0736,S4,3,F,신용카드," 105,000 "
2023-05-10-0124-1,2023-05-10,0124,A1,10,T,신용카드," 50,000 "
2023-05-11-0458-1,2023-05-11,0458,A4,30,T,계좌이체," 150,000 "
2023-05-11-0340-1,2023-05-11,0340,C2,2,T,신용카드," 54,000 "
2023-05-11-0829-1,2023-05-11,0829,A1,10,F,카카오페이," 50,000 "
2023-05-11-0081-1,2023-05-11,0081,S6,500,F,계좌이체," 2,750,000 "
2023-05-11-0787-1,2023-05-11,0787,W2,2,T,카카오페이," 150,000 "
2023-05-11-0009-1,2023-05-11,0009,A4,100,T,계좌이체," 500,000 "
2023-05-12-0036-1,2023-05-12,0036,S1,100,F,계좌이체," 150,000 "
2023-05-12-0002-1,2023-05-12,0002,C2,25,F,신용카드," 675,000 "
2023-05-12-0947-1,2023-05-12,0947,S6,300,F,신용카드," 1,650,000 "
2023-05-12-0250-1,2023-05-12,0250,S3,2,T,신용카드," 44,000 "
2023-05-13-0621-1,2023-05-13,0621,A1,33,F,카카오페이," 165,000 "
2023-05-13-0597-1,2023-05-13,0597,S2,20,F,계좌이체," 200,000 "
2023-05-13-0879-1,2023-05-13,0879,S1,200,T,계좌이체," 300,000 "
2023-05-13-0227-1,2023-05-13,0227,S4,5,F,계좌이체," 175,000 "
2023-05-14-0603-1,2023-05-14,0603,A2,20,F,신용카드," 240,000 "
2023-05-14-0292-1,2023-05-14,0292,A3,20,F,계좌이체," 340,000 "
2023-05-14-0766-1,2023-05-14,0766,S6,100,F,카카오페이," 550,000 "
2023-05-15-0574-1,2023-05-15,0574,S3,20,F,카카오페이," 440,000 "
2023-05-15-0513-1,2023-05-15,0513,A4,30,F,카카오페이," 150,000 "
2023-05-15-0798-1,2023-05-15,0798,W6,2,T,신용카드," 90,000 "
2023-05-15-0285-1,2023-05-15,0285,W1,2,F,신용카드," 120,000 "
2023-05-16-0019-1,2023-05-16,0019,S6,300,F,신용카드," 1,650,000 "
2023-05-16-0182-1,2023-05-16,0182,A4,200,F,계좌이체," 1,000,000 "
2023-05-16-0325-1,2023-05-16,0325,A2,20,F,신용카드," 240,000 "
2023-05-17-0926-1,2023-05-17,0926,S1,100,T,계좌이체," 150,000 "
2023-05-17-0374-1,2023-05-17,0374,C1,10,T,신용카드," 250,000 "
2023-05-17-0421-1,2023-05-17,0421,A3,30,F,계좌이체," 510,000 "
2023-05-17-0361-1,2023-05-17,0361,S3,15,F,신용카드," 330,000 "
2023-05-18-0465-1,2023-05-18,0465,W4,300,F,카카오페이," 150,000 "
2023-05-18-0089-1,2023-05-18,0089,C2,1,F,신용카드," 27,000 "
2023-05-18-0259-1,2023-05-18,0259,A3,10,F,신용카드," 170,000 "
2023-05-18-0203-1,2023-05-18,0203,S2,20,F,계좌이체," 200,000 "
2023-05-18-0037-1,2023-05-18,0037,S1,100,F,계좌이체," 150,000 "
2023-05-19-0311-1,2023-05-19,0311,W1,1,F,신용카드," 60,000 "
2023-05-19-0940-1,2023-05-19,0940,W2,3,F,신용카드," 225,000 "
2023-05-19-0412-1,2023-05-19,0412,W3,2,T,계좌이체," 100,000 "
2023-05-19-0866-1,2023-05-19,0866,W6,1,F,계좌이체," 45,000 "
2023-05-20-0269-1,2023-05-20,0269,C2,10,T,신용카드," 270,000 "
2023-05-20-0079-1,2023-05-20,0079,A4,20,T,카카오페이," 100,000 "
2023-05-21-0077-1,2023-05-21,0077,A3,40,F,카카오페이," 680,000 "
2023-05-21-0823-1,2023-05-21,0823,S5,1,T,계좌이체," 80,000 "
2023-05-21-0725-1,2023-05-21,0725,S3,3,T,신용카드," 66,000 "
2023-05-21-0296-1,2023-05-21,0296,S2,100,T,신용카드," 1,000,000 "
2023-05-22-0773-1,2023-05-22,0773,S2,100,T,신용카드," 1,000,000 "
2023-05-22-0074-1,2023-05-22,0074,S6,500,F,계좌이체," 2,750,000 "
2023-05-22-0502-1,2023-05-22,0502,A3,10,F,신용카드," 170,000 "
2023-05-22-0428-1,2023-05-22,0428,A3,20,F,카카오페이," 340,000 "
2023-05-23-0219-1,2023-05-23,0219,C2,10,F,신용카드," 270,000 "
2023-05-23-0791-1,2023-05-23,0791,S3,15,T,신용카드," 330,000 "
2023-05-23-0324-1,2023-05-23,0324,S5,1,T,카카오페이," 80,000 "
2023-05-24-0254-1,2023-05-24,0254,W1,1,T,계좌이체," 60,000 "
2023-05-24-0985-1,2023-05-24,0985,A4,20,T,카카오페이," 100,000 "
2023-05-24-0325-1,2023-05-24,0325,A1,10,T,계좌이체," 50,000 "
2023-05-24-0727-1,2023-05-24,0727,A2,20,F,신용카드," 240,000 "
2023-05-24-0360-1,2023-05-24,0360,S2,5,F,계좌이체," 50,000 "
2023-05-24-0604-1,2023-05-24,0604,W3,2,T,카카오페이," 100,000 "
2023-05-24-0881-1,2023-05-24,0881,S6,150,F,계좌이체," 825,000 "
2023-05-24-0717-1,2023-05-24,0717,C1,20,F,카카오페이," 500,000 "
2023-05-25-0626-1,2023-05-25,0626,A4,20,T,카카오페이," 100,000 "
2023-05-25-0032-1,2023-05-25,0032,A1,15,F,신용카드," 75,000 "
2023-05-25-0306-1,2023-05-25,0306,A3,3,F,계좌이체," 51,000 "
2023-05-26-0620-1,2023-05-26,0620,W1,2,T,신용카드," 120,000 "
2023-05-26-0177-1,2023-05-26,0177,W1,1,T,신용카드," 60,000 "
2023-05-26-0931-1,2023-05-26,0931,W2,2,F,카카오페이," 150,000 "
2023-05-28-0006-1,2023-05-28,0006,W3,2,T,카카오페이," 100,000 "
2023-05-28-0212-1,2023-05-28,0212,W4,300,F,계좌이체," 150,000 "
2023-05-28-0567-1,2023-05-28,0567,W5,300,F,신용카드," 1,200,000 "
2023-05-28-0416-1,2023-05-28,0416,W6,1,F,신용카드," 45,000 "
2023-05-28-0895-1,2023-05-28,0895,C1,3,T,카카오페이," 75,000 "
2023-05-29-0468-1,2023-05-29,0468,C1,5,T,신용카드," 125,000 "
2023-05-29-0563-1,2023-05-29,0563,A2,20,F,신용카드," 240,000 "
2023-05-29-0617-1,2023-05-29,0617,A1,50,T,계좌이체," 250,000 "
2023-05-29-0570-1,2023-05-29,0570,C1,5,F,신용카드," 125,000 "
2023-05-29-0893-1,2023-05-29,0893,A4,30,T,계좌이체," 150,000 "
2023-05-30-0065-1,2023-05-30,0065,S6,250,F,계좌이체," 1,375,000 "
2023-05-30-0441-1,2023-05-30,0441,A2,100,F,계좌이체," 1,200,000 "
2023-05-30-0329-1,2023-05-30,0329,C2,4,F,카카오페이," 108,000 "
2023-05-30-0587-1,2023-05-30,0587,S1,300,F,계좌이체," 450,000 "
2023-05-30-0900-1,2023-05-30,0900,S4,5,F,계좌이체," 175,000 "
2023-05-31-0650-1,2023-05-31,0650,W1,2,F,신용카드," 120,000 "
2023-05-31-0819-1,2023-05-31,0819,W6,2,F,카카오페이," 90,000 "
2023-05-31-0111-1,2023-05-31,0111,S4,5,F,계좌이체," 175,000 "
2023-05-31-0277-1,2023-05-31,0277,W6,1,F,계좌이체," 45,000 "
2023-06-01-0190-1,2023-06-01,0190,C2,6,F,신용카드," 162,000 "
2023-06-01-0872-1,2023-06-01,0872,A1,120,T,카카오페이," 600,000 "
2023-06-01-0815-1,2023-06-01,0815,A3,30,F,계좌이체," 510,000 "
2023-06-01-0486-1,2023-06-01,0486,A4,100,F,카카오페이," 500,000 "
2023-06-01-0456-1,2023-06-01,0456,S1,200,F,카카오페이," 300,000 "
2023-06-02-0439-1,2023-06-02,0439,S2,10,T,계좌이체," 100,000 "
2023-06-02-0936-1,2023-06-02,0936,C2,2,F,신용카드," 54,000 "
2023-06-02-0660-1,2023-06-02,0660,S4,3,F,신용카드," 105,000 "
2023-06-03-0040-1,2023-06-03,0040,W5,200,F,계좌이체," 800,000 "
2023-06-03-0934-1,2023-06-03,0934,A1,120,F,카카오페이," 600,000 "
2023-06-03-0875-1,2023-06-03,0875,S3,2,T,신용카드," 44,000 "
2023-06-03-0164-1,2023-06-03,0164,A4,5,F,신용카드," 25,000 "
2023-06-04-0496-1,2023-06-04,0496,S6,7,F,계좌이체," 38,500 "
2023-06-04-0802-1,2023-06-04,0802,C2,6,T,계좌이체," 162,000 "
2023-06-04-0232-1,2023-06-04,0232,S3,26,T,계좌이체," 572,000 "
2023-06-05-0035-1,2023-06-05,0035,W1,1,T,신용카드," 60,000 "
2023-06-05-0422-1,2023-06-05,0422,A1,21,T,신용카드," 105,000 "
2023-06-05-0181-1,2023-06-05,0181,A2,6,F,신용카드," 72,000 "
2023-06-05-0332-1,2023-06-05,0332,C2,11,T,신용카드," 297,000 "
2023-06-05-0983-1,2023-06-05,0983,W4,500,F,계좌이체," 250,000 "
2023-06-06-0456-1,2023-06-06,0456,S3,12,F,계좌이체," 264,000 "
2023-06-06-0560-1,2023-06-06,0560,S4,2,F,신용카드," 70,000 "
2023-06-06-0902-1,2023-06-06,0902,A2,5,F,신용카드," 60,000 "
2023-06-06-0577-1,2023-06-06,0577,A4,11,T,신용카드," 55,000 "
2023-06-07-0298-1,2023-06-07,0298,S2,20,F,카카오페이," 200,000 "
2023-06-07-0018-1,2023-06-07,0018,A3,1,F,계좌이체," 17,000 "
2023-06-07-0448-1,2023-06-07,0448,W3,2,T,계좌이체," 100,000 "
2023-06-08-0679-1,2023-06-08,0679,C2,11,F,카카오페이," 297,000 "
2023-06-08-0775-1,2023-06-08,0775,A2,20,F,신용카드," 240,000 "
2023-06-08-0261-1,2023-06-08,0261,A1,300,F,계좌이체," 1,500,000 "
2023-06-08-0823-1,2023-06-08,0823,C2,20,T,신용카드," 540,000 "
2023-06-08-0788-1,2023-06-08,0788,W4,120,F,신용카드," 60,000 "
2023-06-08-0771-1,2023-06-08,0771,S4,3,F,신용카드," 105,000 "
2023-06-08-0372-1,2023-06-08,0372,A4,12,F,카카오페이," 60,000 "
2023-06-08-0516-1,2023-06-08,0516,A1,20,T,계좌이체," 100,000 "
2023-06-09-0408-1,2023-06-09,0408,S1,500,F,계좌이체," 750,000 "
2023-06-09-0816-1,2023-06-09,0816,A3,3,F,신용카드," 51,000 "
2023-06-09-0639-1,2023-06-09,0639,S3,2,F,계좌이체," 44,000 "
2023-06-09-0722-1,2023-06-09,0722,S5,1,F,신용카드," 80,000 "
2023-06-10-0137-1,2023-06-10,0137,W3,2,T,계좌이체," 100,000 "
2023-06-10-0853-1,2023-06-10,0853,S2,20,F,계좌이체," 200,000 "
2023-06-10-0525-1,2023-06-10,0525,A4,30,F,계좌이체," 150,000 "
2023-06-10-0889-1,2023-06-10,0889,A3,35,F,신용카드," 595,000 "
2023-06-11-0262-1,2023-06-11,0262,S1,100,T,계좌이체," 150,000 "
2023-06-11-0718-1,2023-06-11,0718,S5,1,T,계좌이체," 80,000 "
2023-06-11-0057-1,2023-06-11,0057,W3,2,T,카카오페이," 100,000 "
