구매_ID,구매_날짜,구매자_ID,상품_ID,구매_수량,각인_서비스,결제_방식,총_결제_금액
2022-03-170766-1,2022-03-17,0766,A2,10,F,신용카드," 120,000 "
2022-03-180830-1,2022-03-18,0830,W1,1,F,계좌이체," 60,000 "
2022-03-180218-1,2022-03-18,0218,A1,10,T,카카오페이," 50,000 "
2022-03-180197-1,2022-03-18,0197,W6,2,T,계좌이체," 90,000 "
2022-03-180150-1,2022-03-18,0150,S6,20,F,신용카드," 110,000 "
2022-03-190155-1,2022-03-19,0155,S3,10,T,계좌이체," 220,000 "
2022-03-190251-1,2022-03-19,0251,S4,30,T,신용카드," 1,050,000 "
2022-03-190784-1,2022-03-19,0784,C2,10,T,신용카드," 270,000 "
2022-03-190277-1,2022-03-19,0277,S2,30,T,계좌이체," 300,000 "
2022-03-200508-1,2022-03-20,0508,A4,30,T,계좌이체," 150,000 "
2022-03-200374-1,2022-03-20,0374,W1,2,F,신용카드," 120,000 "
2022-03-200824-1,2022-03-20,0824,S4,20,F,계좌이체," 700,000 "
2022-03-200210-1,2022-03-20,0210,W2,3,T,신용카드," 225,000 "
2022-03-210721-1,2022-03-21,0721,S1,100,F,계좌이체," 150,000 "
2022-03-210801-1,2022-03-21,0801,C2,2,F,카카오페이," 54,000 "
2022-03-210450-1,2022-03-21,0450,W2,2,T,계좌이체," 150,000 "
2022-03-210621-1,2022-03-21,0621,A2,30,F,카카오페이," 360,000 "
2022-03-210699-1,2022-03-21,0699,W4,200,F,계좌이체," 100,000 "
2022-03-220330-1,2022-03-22,0330,W2,5,F,신용카드," 375,000 "
2022-03-220370-1,2022-03-22,0370,W1,2,T,카카오페이," 120,000 "
2022-03-220536-1,2022-03-22,0536,A4,30,T,신용카드," 150,000 "
2022-03-220461-1,2022-03-22,0461,C2,2,F,신용카드," 54,000 "
2022-03-230028-1,2022-03-23,0028,C2,3,T,계좌이체," 81,000 "
2022-03-230233-1,2022-03-23,0233,S6,20,F,계좌이체," 110,000 "
2022-03-240829-1,2022-03-24,0829,S3,20,F,신용카드," 440,000 "
2022-03-240359-1,2022-03-24,0359,S5,10,F,계좌이체," 800,000 "
2022-03-250496-1,2022-03-25,0496,W3,3,T,카카오페이," 150,000 "
2022-03-250319-1,2022-03-25,0319,A4,200,F,계좌이체," 1,000,000 "
2022-03-250793-1,2022-03-25,0793,A2,10,F,신용카드," 120,000 "
2022-03-250710-1,2022-03-25,0710,C1,20,F,카카오페이," 500,000 "
2022-03-250177-1,2022-03-25,0177,W6,3,T,신용카드," 135,000 "
2022-03-250416-1,2022-03-25,0416,A2,20,F,계좌이체," 240,000 "
2022-03-260598-1,2022-03-26,0598,C1,10,F,계좌이체," 250,000 "
2022-03-260462-1,2022-03-26,0462,W3,3,F,계좌이체," 150,000 "
2022-03-270368-1,2022-03-27,0368,S3,15,F,신용카드," 330,000 "
2022-03-270179-1,2022-03-27,0179,A2,20,F,신용카드," 240,000 "
2022-03-270696-1,2022-03-27,0696,W2,2,T,계좌이체," 150,000 "
2022-03-280253-1,2022-03-28,0253,W2,1,F,카카오페이," 75,000 "
2022-03-280720-1,2022-03-28,0720,S1,100,F,계좌이체," 150,000 "
2022-03-280194-1,2022-03-28,0194,S5,2,F,계좌이체," 160,000 "
2022-03-280481-1,2022-03-28,0481,W3,2,F,계좌이체," 100,000 "
2022-03-290576-1,2022-03-29,0576,S1,300,F,카카오페이," 450,000 "
2022-03-290690-1,2022-03-29,0690,S5,2,T,카카오페이," 160,000 "
2022-03-290592-1,2022-03-29,0592,A1,100,F,계좌이체," 500,000 "
2022-03-290772-1,2022-03-29,0772,S4,2,T,신용카드," 70,000 "
2022-03-290280-1,2022-03-29,0280,A4,10,F,계좌이체," 50,000 "
2022-03-300168-1,2022-03-30,0168,S5,2,T,신용카드," 160,000 "
2022-03-310312-1,2022-03-31,0312,S3,10,T,신용카드," 220,000 "
2022-03-310841-1,2022-03-31,0841,W5,30,F,계좌이체," 120,000 "
2022-03-310341-1,2022-03-31,0341,W2,2,F,카카오페이," 150,000 "
2022-03-310771-1,2022-03-31,0771,S6,20,F,신용카드," 110,000 "
2022-04-010395-1,2022-04-01,0395,W3,1,F,계좌이체," 50,000 "
2022-04-010704-1,2022-04-01,0704,C1,2,T,카카오페이," 50,000 "
2022-04-010353-1,2022-04-01,0353,S6,20,F,카카오페이," 110,000 "
2022-04-020062-1,2022-04-02,0062,A4,30,T,카카오페이," 150,000 "
2022-04-020111-1,2022-04-02,0111,A2,20,F,신용카드," 240,000 "
2022-04-030108-1,2022-04-03,0108,A2,10,F,신용카드," 120,000 "
2022-04-030814-1,2022-04-03,0814,A2,30,F,신용카드," 360,000 "
2022-04-030201-1,2022-04-03,0201,A1,15,F,신용카드," 75,000 "
2022-04-030033-1,2022-04-03,0033,C2,20,F,계좌이체," 540,000 "
2022-04-030659-1,2022-04-03,0659,S1,100,T,계좌이체," 150,000 "
2022-04-030228-1,2022-04-03,0228,W4,400,F,카카오페이," 200,000 "
2022-04-040754-1,2022-04-04,0754,C1,20,T,계좌이체," 500,000 "
2022-04-040290-1,2022-04-04,0290,W1,3,F,신용카드," 180,000 "
2022-04-040395-1,2022-04-04,0395,W1,5,T,계좌이체," 300,000 "
2022-04-050656-1,2022-04-05,0656,W5,100,F,카카오페이," 400,000 "
2022-04-050551-1,2022-04-05,0551,A3,20,F,신용카드," 340,000 "
2022-04-060112-1,2022-04-06,0112,A4,30,F,계좌이체," 150,000 "
2022-04-060043-1,2022-04-06,0043,S5,2,F,계좌이체," 160,000 "
2022-04-060229-1,2022-04-06,0229,S1,100,T,카카오페이," 150,000 "
2022-04-060828-1,2022-04-06,0828,C1,3,F,신용카드," 75,000 "
2022-04-070640-1,2022-04-07,0640,W1,3,F,카카오페이," 180,000 "
2022-04-070500-1,2022-04-07,0500,S3,10,F,계좌이체," 220,000 "
2022-04-070710-1,2022-04-07,0710,W6,10,T,카카오페이," 450,000 "
2022-04-070277-1,2022-04-07,0277,A3,20,F,계좌이체," 340,000 "
2022-04-080042-1,2022-04-08,0042,A4,20,F,계좌이체," 100,000 "
2022-04-080067-1,2022-04-08,0067,C1,15,F,신용카드," 375,000 "
2022-04-080425-1,2022-04-08,0425,W3,2,T,계좌이체," 100,000 "
2022-04-090657-1,2022-04-09,0657,S2,20,T,카카오페이," 200,000 "
2022-04-090272-1,2022-04-09,0272,W4,600,F,카카오페이," 300,000 "
2022-04-100007-1,2022-04-10,0007,S1,100,F,카카오페이," 150,000 "
2022-04-100114-1,2022-04-10,0114,S3,20,T,카카오페이," 440,000 "
2022-04-100400-1,2022-04-10,0400,S5,5,F,계좌이체," 400,000 "
2022-04-100094-1,2022-04-10,0094,W5,50,F,계좌이체," 200,000 "
2022-04-100281-1,2022-04-10,0281,W5,30,F,신용카드," 120,000 "
2022-04-100809-1,2022-04-10,0809,W2,2,T,계좌이체," 150,000 "
2022-04-110653-1,2022-04-11,0653,W3,2,T,계좌이체," 100,000 "
2022-04-110071-1,2022-04-11,0071,S4,10,T,카카오페이," 350,000 "
2022-04-110405-1,2022-04-11,0405,A2,30,F,신용카드," 360,000 "
2022-04-110450-1,2022-04-11,0450,C1,20,F,계좌이체," 500,000 "
2022-04-120342-1,2022-04-12,0342,A3,10,F,신용카드," 170,000 "
2022-04-120579-1,2022-04-12,0579,S1,200,T,계좌이체," 300,000 "
2022-04-120307-1,2022-04-12,0307,C2,20,T,신용카드," 540,000 "
2022-04-120711-1,2022-04-12,0711,C2,10,F,신용카드," 270,000 "
2022-04-130398-1,2022-04-13,0398,W1,2,T,신용카드," 120,000 "
2022-04-130669-1,2022-04-13,0669,S4,2,T,신용카드," 70,000 "
2022-04-140209-1,2022-04-14,0209,W4,900,F,카카오페이," 450,000 "
2022-04-150511-1,2022-04-15,0511,A4,120,F,카카오페이," 600,000 "
2022-04-150332-1,2022-04-15,0332,A4,100,F,계좌이체," 500,000 "
2022-04-150127-1,2022-04-15,0127,W2,2,T,계좌이체," 150,000 "
2022-04-150116-1,2022-04-15,0116,S1,100,T,카카오페이," 150,000 "
2022-04-150436-1,2022-04-15,0436,S3,30,T,계좌이체," 660,000 "
2022-04-160186-1,2022-04-16,0186,S6,20,F,카카오페이," 110,000 "
2022-04-160125-1,2022-04-16,0125,A1,10,T,카카오페이," 50,000 "
2022-04-160411-1,2022-04-16,0411,S6,50,F,계좌이체," 275,000 "
2022-04-160303-1,2022-04-16,0303,W5,100,F,신용카드," 400,000 "
2022-04-160530-1,2022-04-16,0530,S5,2,F,신용카드," 160,000 "
2022-04-170837-1,2022-04-17,0837,W5,150,F,카카오페이," 600,000 "
2022-04-170265-1,2022-04-17,0265,C2,20,T,신용카드," 540,000 "
2022-04-170770-1,2022-04-17,0770,C1,10,T,계좌이체," 250,000 "
2022-04-170819-1,2022-04-17,0819,W4,500,F,계좌이체," 250,000 "
2022-04-170120-1,2022-04-17,0120,W1,2,F,신용카드," 120,000 "
2022-04-180636-1,2022-04-18,0636,A3,10,F,신용카드," 170,000 "
2022-04-190649-1,2022-04-19,0649,A4,30,T,계좌이체," 150,000 "
2022-04-190711-1,2022-04-19,0711,S2,20,F,카카오페이," 200,000 "
2022-04-190825-1,2022-04-19,0825,W5,50,F,계좌이체," 200,000 "
2022-04-200529-1,2022-04-20,0529,S5,10,F,계좌이체," 800,000 "
2022-04-200436-1,2022-04-20,0436,S6,300,F,신용카드," 1,650,000 "
2022-04-200627-1,2022-04-20,0627,A3,20,F,계좌이체," 340,000 "
2022-04-200535-1,2022-04-20,0535,S6,300,F,신용카드," 1,650,000 "
2022-04-210598-1,2022-04-21,0598,C1,20,F,카카오페이," 500,000 "
2022-04-210841-1,2022-04-21,0841,W2,10,F,신용카드," 750,000 "
2022-04-210144-1,2022-04-21,0144,S6,50,F,신용카드," 275,000 "
2022-04-220457-1,2022-04-22,0457,S6,20,F,계좌이체," 110,000 "
2022-04-220607-1,2022-04-22,0607,A3,10,F,계좌이체," 170,000 "
2022-04-220510-1,2022-04-22,0510,S5,2,T,계좌이체," 160,000 "
2022-04-220099-1,2022-04-22,0099,W5,100,F,신용카드," 400,000 "
2022-04-220623-1,2022-04-22,0623,A3,20,F,계좌이체," 340,000 "
2022-04-230109-1,2022-04-23,0109,A3,15,F,계좌이체," 255,000 "
2022-04-230660-1,2022-04-23,0660,W4,300,F,계좌이체," 150,000 "
2022-04-230083-1,2022-04-23,0083,W4,500,F,카카오페이," 250,000 "
2022-04-230527-1,2022-04-23,0527,W1,1,T,계좌이체," 60,000 "
2022-04-230122-1,2022-04-23,0122,A3,20,F,카카오페이," 340,000 "
2022-04-240125-1,2022-04-24,0125,S5,2,T,신용카드," 160,000 "
2022-04-240620-1,2022-04-24,0620,W2,1,F,계좌이체," 75,000 "
2022-04-250291-1,2022-04-25,0291,A4,30,F,계좌이체," 150,000 "
2022-04-250669-1,2022-04-25,0669,C1,20,F,카카오페이," 500,000 "
2022-04-260297-1,2022-04-26,0297,W1,1,T,신용카드," 60,000 "
2022-04-260040-1,2022-04-26,0040,S5,2,T,신용카드," 160,000 "
2022-04-270447-1,2022-04-27,0447,S2,10,T,계좌이체," 100,000 "
2022-04-270505-1,2022-04-27,0505,C2,10,T,카카오페이," 270,000 "
2022-04-270039-1,2022-04-27,0039,A1,20,T,계좌이체," 100,000 "
2022-04-270618-1,2022-04-27,0618,A2,30,F,계좌이체," 360,000 "
2022-04-280769-1,2022-04-28,0769,S6,200,F,계좌이체," 1,100,000 "
2022-04-280126-1,2022-04-28,0126,A1,100,F,카카오페이," 500,000 "
2022-04-290692-1,2022-04-29,0692,C1,20,F,카카오페이," 500,000 "
2022-04-290616-1,2022-04-29,0616,W3,2,T,계좌이체," 100,000 "
2022-04-300537-1,2022-04-30,0537,W4,300,F,카카오페이," 150,000 "
2022-04-300676-1,2022-04-30,0676,W3,2,T,신용카드," 100,000 "
2022-04-300028-1,2022-04-30,0028,A2,10,F,신용카드," 120,000 "
2022-04-300376-1,2022-04-30,0376,W2,2,T,계좌이체," 150,000 "
2022-05-010108-1,2022-05-01,0108,S3,30,T,계좌이체," 660,000 "
2022-05-010685-1,2022-05-01,0685,W2,2,T,계좌이체," 150,000 "
2022-05-010658-1,2022-05-01,0658,S1,100,T,카카오페이," 150,000 "
2022-05-010695-1,2022-05-01,0695,W6,2,F,계좌이체," 90,000 "
2022-05-010419-1,2022-05-01,0419,A1,20,F,카카오페이," 100,000 "
2022-05-010331-1,2022-05-01,0331,S5,10,T,계좌이체," 800,000 "
2022-05-010425-1,2022-05-01,0425,W1,3,F,신용카드," 180,000 "
2022-05-010590-1,2022-05-01,0590,A4,20,F,계좌이체," 100,000 "
2022-05-020153-1,2022-05-02,0153,S2,20,T,카카오페이," 200,000 "
2022-05-020042-1,2022-05-02,0042,A3,30,F,카카오페이," 510,000 "
2022-05-020574-1,2022-05-02,0574,S3,10,T,신용카드," 220,000 "
2022-05-020485-1,2022-05-02,0485,A1,30,F,계좌이체," 150,000 "
2022-05-020184-1,2022-05-02,0184,C1,2,F,계좌이체," 50,000 "
2022-05-030305-1,2022-05-03,0305,C1,10,F,계좌이체," 250,000 "
2022-05-030290-1,2022-05-03,0290,W4,500,F,계좌이체," 250,000 "
2022-05-030561-1,2022-05-03,0561,S6,300,F,신용카드," 1,650,000 "
2022-05-030575-1,2022-05-03,0575,W6,2,T,계좌이체," 90,000 "
2022-05-040288-1,2022-05-04,0288,S4,10,F,신용카드," 350,000 "
2022-05-040831-1,2022-05-04,0831,S6,20,F,계좌이체," 110,000 "
2022-05-040512-1,2022-05-04,0512,W1,2,F,계좌이체," 120,000 "
2022-05-040380-1,2022-05-04,0380,W2,5,T,카카오페이," 375,000 "
2022-05-050424-1,2022-05-05,0424,S5,2,T,계좌이체," 160,000 "
2022-05-050733-1,2022-05-05,0733,S2,20,T,계좌이체," 200,000 "
2022-05-050128-1,2022-05-05,0128,A1,300,T,카카오페이," 1,500,000 "
2022-05-070660-1,2022-05-07,0660,W2,2,F,카카오페이," 150,000 "
2022-05-070778-1,2022-05-07,0778,A2,100,F,계좌이체," 1,200,000 "
2022-05-070035-1,2022-05-07,0035,S3,20,T,신용카드," 440,000 "
2022-05-080413-1,2022-05-08,0413,C1,30,F,카카오페이," 750,000 "
2022-05-080378-1,2022-05-08,0378,S4,10,T,카카오페이," 350,000 "
2022-05-080723-1,2022-05-08,0723,C2,20,T,카카오페이," 540,000 "
2022-05-080681-1,2022-05-08,0681,S2,30,T,계좌이체," 300,000 "
2022-05-080498-1,2022-05-08,0498,A3,10,F,신용카드," 170,000 "
2022-05-090386-1,2022-05-09,0386,W1,2,F,신용카드," 120,000 "
2022-05-090279-1,2022-05-09,0279,S5,20,T,신용카드," 1,600,000 "
2022-05-090488-1,2022-05-09,0488,S6,30,F,신용카드," 165,000 "
2022-05-090447-1,2022-05-09,0447,A3,10,F,카카오페이," 170,000 "
2022-05-110471-1,2022-05-11,0471,C1,3,T,계좌이체," 75,000 "
2022-05-110099-1,2022-05-11,0099,S3,20,F,계좌이체," 440,000 "
2022-05-120596-1,2022-05-12,0596,C2,10,T,계좌이체," 270,000 "
2022-05-130148-1,2022-05-13,0148,W6,3,T,신용카드," 135,000 "
2022-05-130538-1,2022-05-13,0538,S3,20,T,계좌이체," 440,000 "
2022-05-130582-1,2022-05-13,0582,W5,50,F,계좌이체," 200,000 "
2022-05-130176-1,2022-05-13,0176,C2,2,F,카카오페이," 54,000 "
2022-05-130837-1,2022-05-13,0837,C1,10,T,신용카드," 250,000 "
2022-05-150127-1,2022-05-15,0127,C2,20,F,계좌이체," 540,000 "
2022-05-150640-1,2022-05-15,0640,C1,30,T,카카오페이," 750,000 "
2022-05-150208-1,2022-05-15,0208,W6,5,T,계좌이체," 225,000 "
2022-05-150061-1,2022-05-15,0061,A4,200,T,신용카드," 1,000,000 "
2022-05-150496-1,2022-05-15,0496,S4,30,T,신용카드," 1,050,000 "
2022-05-150312-1,2022-05-15,0312,C2,10,F,신용카드," 270,000 "
2022-05-160112-1,2022-05-16,0112,A2,20,F,계좌이체," 240,000 "
2022-05-160796-1,2022-05-16,0796,A2,30,F,계좌이체," 360,000 "
2022-05-160173-1,2022-05-16,0173,S4,10,T,계좌이체," 350,000 "
2022-05-160061-1,2022-05-16,0061,A4,20,T,계좌이체," 100,000 "
2022-05-170495-1,2022-05-17,0495,A2,32,F,신용카드," 384,000 "
2022-05-170264-1,2022-05-17,0264,A4,20,F,계좌이체," 100,000 "
2022-05-170175-1,2022-05-17,0175,W5,100,F,계좌이체," 400,000 "
2022-05-170006-1,2022-05-17,0006,A4,20,F,계좌이체," 100,000 "
2022-05-180306-1,2022-05-18,0306,C2,20,F,계좌이체," 540,000 "
2022-05-180504-1,2022-05-18,0504,S3,10,T,신용카드," 220,000 "
2022-05-190155-1,2022-05-19,0155,S3,20,T,신용카드," 440,000 "
2022-05-200152-1,2022-05-20,0152,S1,100,T,카카오페이," 150,000 "
2022-05-200265-1,2022-05-20,0265,A3,30,F,계좌이체," 510,000 "
2022-05-200500-1,2022-05-20,0500,A3,20,F,계좌이체," 340,000 "
2022-05-200634-1,2022-05-20,0634,A3,10,F,신용카드," 170,000 "
2022-05-200407-1,2022-05-20,0407,S4,5,F,신용카드," 175,000 "
2022-05-200325-1,2022-05-20,0325,W1,2,F,계좌이체," 120,000 "
2022-05-210741-1,2022-05-21,0741,S4,10,F,계좌이체," 350,000 "
2022-05-210222-1,2022-05-21,0222,S6,200,F,계좌이체," 1,100,000 "
2022-05-210173-1,2022-05-21,0173,S3,30,F,계좌이체," 660,000 "
2022-05-210498-1,2022-05-21,0498,S1,300,T,계좌이체," 450,000 "
2022-05-210513-1,2022-05-21,0513,W1,2,T,계좌이체," 120,000 "
2022-05-210548-1,2022-05-21,0548,C1,10,T,계좌이체," 250,000 "
2022-05-210718-1,2022-05-21,0718,A2,30,F,신용카드," 360,000 "
2022-05-220707-1,2022-05-22,0707,C1,20,F,계좌이체," 500,000 "
2022-05-220311-1,2022-05-22,0311,A4,100,T,계좌이체," 500,000 "
2022-05-220081-1,2022-05-22,0081,S2,20,T,신용카드," 200,000 "
2022-05-220441-1,2022-05-22,0441,W1,2,T,계좌이체," 120,000 "
2022-05-230128-1,2022-05-23,0128,W1,5,T,계좌이체," 300,000 "
2022-05-240769-1,2022-05-24,0769,W3,3,F,계좌이체," 150,000 "
2022-05-240325-1,2022-05-24,0325,A4,20,F,카카오페이," 100,000 "
2022-05-240012-1,2022-05-24,0012,W6,2,F,신용카드," 90,000 "
2022-05-250309-1,2022-05-25,0309,S3,20,T,신용카드," 440,000 "
2022-05-260796-1,2022-05-26,0796,W5,100,F,계좌이체," 400,000 "
2022-05-260392-1,2022-05-26,0392,C1,30,F,신용카드," 750,000 "
2022-05-260610-1,2022-05-26,0610,C1,20,F,카카오페이," 500,000 "
2022-05-270702-1,2022-05-27,0702,A4,100,F,신용카드," 500,000 "
2022-05-270142-1,2022-05-27,0142,S1,300,T,카카오페이," 450,000 "
2022-05-270031-1,2022-05-27,0031,S6,20,F,카카오페이," 110,000 "
2022-05-280259-1,2022-05-28,0259,S5,2,T,신용카드," 160,000 "
2022-05-280187-1,2022-05-28,0187,A2,100,F,신용카드," 1,200,000 "
2022-05-280042-1,2022-05-28,0042,W6,5,T,신용카드," 225,000 "
2022-05-300490-1,2022-05-30,0490,W4,200,F,계좌이체," 100,000 "
2022-05-300777-1,2022-05-30,0777,A3,30,F,계좌이체," 510,000 "
2022-05-300536-1,2022-05-30,0536,A1,20,T,카카오페이," 100,000 "
2022-05-310323-1,2022-05-31,0323,S1,100,F,카카오페이," 150,000 "
2022-05-310625-1,2022-05-31,0625,W2,2,T,카카오페이," 150,000 "
2022-05-310840-1,2022-05-31,0840,W5,30,F,계좌이체," 120,000 "
2022-05-310591-1,2022-05-31,0591,C2,20,F,계좌이체," 540,000 "
2022-05-310240-1,2022-05-31,0240,S6,100,F,계좌이체," 550,000 "
2022-06-010318-1,2022-06-01,0318,S5,10,F,계좌이체," 800,000 "
2022-06-010204-1,2022-06-01,0204,S4,3,F,신용카드," 105,000 "
2022-06-010694-1,2022-06-01,0694,S6,40,F,카카오페이," 220,000 "
2022-06-010296-1,2022-06-01,0296,A3,50,F,카카오페이," 850,000 "
2022-06-010356-1,2022-06-01,0356,W5,300,F,신용카드," 1,200,000 "
2022-06-020522-1,2022-06-02,0522,S1,200,F,카카오페이," 300,000 "
2022-06-020354-1,2022-06-02,0354,S5,10,T,계좌이체," 800,000 "
2022-06-020727-1,2022-06-02,0727,W6,2,F,신용카드," 90,000 "
2022-06-030721-1,2022-06-03,0721,W3,3,F,카카오페이," 150,000 "
2022-06-030679-1,2022-06-03,0679,W2,15,T,신용카드," 1,125,000 "
2022-06-040527-1,2022-06-04,0527,W3,2,F,카카오페이," 100,000 "
2022-06-040199-1,2022-06-04,0199,A2,12,F,계좌이체," 144,000 "
2022-06-060309-1,2022-06-06,0309,S1,500,T,카카오페이," 750,000 "
2022-06-060636-1,2022-06-06,0636,W2,2,T,신용카드," 150,000 "
2022-06-060183-1,2022-06-06,0183,S1,100,F,계좌이체," 150,000 "
2022-06-060178-1,2022-06-06,0178,S6,20,F,계좌이체," 110,000 "
2022-06-060638-1,2022-06-06,0638,W3,3,F,계좌이체," 150,000 "
2022-06-070783-1,2022-06-07,0783,C2,20,T,신용카드," 540,000 "
2022-06-070665-1,2022-06-07,0665,A3,20,F,카카오페이," 340,000 "
2022-06-070294-1,2022-06-07,0294,S5,5,F,카카오페이," 400,000 "
2022-06-070202-1,2022-06-07,0202,C2,30,T,신용카드," 810,000 "
2022-06-080461-1,2022-06-08,0461,W4,200,F,계좌이체," 100,000 "
2022-06-090170-1,2022-06-09,0170,C2,10,F,계좌이체," 270,000 "
2022-06-090411-1,2022-06-09,0411,S3,5,F,계좌이체," 110,000 "
2022-06-110636-1,2022-06-11,0636,S6,100,F,카카오페이," 550,000 "
2022-06-120634-1,2022-06-12,0634,S4,3,T,신용카드," 105,000 "
2022-06-120663-1,2022-06-12,0663,A1,20,F,카카오페이," 100,000 "
2022-06-130844-1,2022-06-13,0844,W1,2,T,계좌이체," 120,000 "
2022-06-130762-1,2022-06-13,0762,S1,150,T,계좌이체," 225,000 "
2022-06-130044-1,2022-06-13,0044,S6,30,F,신용카드," 165,000 "
2022-06-140531-1,2022-06-14,0531,W3,2,T,카카오페이," 100,000 "
2022-06-160040-1,2022-06-16,0040,C1,10,F,신용카드," 250,000 "
2022-06-160531-1,2022-06-16,0531,S2,20,T,계좌이체," 200,000 "
2022-06-170720-1,2022-06-17,0720,A2,25,F,계좌이체," 300,000 "
2022-06-180551-1,2022-06-18,0551,W4,100,F,신용카드," 50,000 "
2022-06-180508-1,2022-06-18,0508,A2,20,F,신용카드," 240,000 "
2022-06-190693-1,2022-06-19,0693,S6,100,F,계좌이체," 550,000 "
2022-06-210027-1,2022-06-21,0027,W6,2,T,계좌이체," 90,000 "
2022-06-210022-1,2022-06-21,0022,A1,100,T,카카오페이," 500,000 "
2022-06-210134-1,2022-06-21,0134,A1,30,F,카카오페이," 150,000 "
2022-06-230567-1,2022-06-23,0567,W6,2,T,계좌이체," 90,000 "
2022-06-250402-1,2022-06-25,0402,A4,100,T,계좌이체," 500,000 "
2022-06-250274-1,2022-06-25,0274,W4,500,F,계좌이체," 250,000 "
2022-06-270598-1,2022-06-27,0598,S3,20,T,신용카드," 440,000 "
2022-06-270692-1,2022-06-27,0692,W4,400,F,계좌이체," 200,000 "
2022-06-270009-1,2022-06-27,0009,W3,2,T,카카오페이," 100,000 "
2022-06-270190-1,2022-06-27,0190,S4,20,T,카카오페이," 700,000 "
2022-06-280600-1,2022-06-28,0600,W4,300,F,카카오페이," 150,000 "
2022-06-290739-1,2022-06-29,0739,W6,5,F,카카오페이," 225,000 "
2022-06-300280-1,2022-06-30,0280,S3,20,T,신용카드," 440,000 "
2022-06-300177-1,2022-06-30,0177,S5,10,F,카카오페이," 800,000 "
2022-07-010936-1,2022-07-01,0936,S4,51,F,신용카드," 1,785,000 "
2022-07-020815-1,2022-07-02,0815,C1,55,T,계좌이체," 1,375,000 "
2022-07-030784-1,2022-07-03,0784,C1,120,F,계좌이체," 3,000,000 "
2022-07-040072-1,2022-07-04,0072,S6,50,F,신용카드," 275,000 "
2022-07-040852-1,2022-07-04,0852,A1,500,F,신용카드," 2,500,000 "
2022-07-040965-1,2022-07-04,0965,S2,236,T,신용카드," 2,360,000 "
2022-07-040155-1,2022-07-04,0155,A3,58,F,카카오페이," 986,000 "
2022-07-050961-1,2022-07-05,0961,W1,120,T,신용카드," 7,200,000 "
2022-07-050525-1,2022-07-05,0525,S6,60,F,신용카드," 330,000 "
2022-07-060316-1,2022-07-06,0316,S2,201,T,신용카드," 2,010,000 "
2022-07-070093-1,2022-07-07,0093,C2,50,T,신용카드," 1,350,000 "
2022-07-080059-1,2022-07-08,0059,A3,50,F,계좌이체," 850,000 "
2022-07-080090-1,2022-07-08,0090,W1,22,F,신용카드," 1,320,000 "
2022-07-080664-1,2022-07-08,0664,W5,160,F,계좌이체," 640,000 "
2022-07-090750-1,2022-07-09,0750,A4,155,F,신용카드," 775,000 "
2022-07-090405-1,2022-07-09,0405,A3,96,F,신용카드," 1,632,000 "
2022-07-100623-1,2022-07-10,0623,S6,433,F,신용카드," 2,381,500 "
2022-07-100248-1,2022-07-10,0248,S6,66,F,신용카드," 363,000 "
2022-07-120550-1,2022-07-12,0550,W6,50,T,계좌이체," 2,250,000 "
2022-07-130155-1,2022-07-13,0155,S4,185,T,계좌이체," 6,475,000 "
2022-07-130986-1,2022-07-13,0986,W3,213,F,신용카드," 10,650,000 "
2022-07-140959-1,2022-07-14,0959,S3,123,F,신용카드," 2,706,000 "
2022-07-150594-1,2022-07-15,0594,A3,65,F,신용카드," 1,105,000 "
2022-07-150880-1,2022-07-15,0880,W6,115,T,신용카드," 5,175,000 "
2022-07-150986-1,2022-07-15,0986,S6,433,F,카카오페이," 2,381,500 "
2022-07-160852-1,2022-07-16,0852,S1,269,T,계좌이체," 403,500 "
2022-07-170453-1,2022-07-17,0453,S5,166,F,신용카드," 13,280,000 "
2022-07-170260-1,2022-07-17,0260,S2,266,T,신용카드," 2,660,000 "
2022-07-170459-1,2022-07-17,0459,C2,432,T,신용카드," 11,664,000 "
2022-07-200120-1,2022-07-20,0120,A4,166,F,계좌이체," 830,000 "
2022-07-210143-1,2022-07-21,0143,A4,522,T,계좌이체," 2,610,000 "
2022-07-220326-1,2022-07-22,0326,W6,32,F,신용카드," 1,440,000 "
2022-07-220287-1,2022-07-22,0287,W1,22,T,신용카드," 1,320,000 "
2022-07-220310-1,2022-07-22,0310,W1,20,T,카카오페이," 1,200,000 "
2022-07-230237-1,2022-07-23,0237,W4,623,F,신용카드," 311,500 "
2022-07-240327-1,2022-07-24,0327,A2,54,F,계좌이체," 648,000 "
2022-07-240940-1,2022-07-24,0940,S1,160,T,신용카드," 240,000 "
2022-07-250615-1,2022-07-25,0615,C2,332,F,계좌이체," 8,964,000 "
2022-07-260871-1,2022-07-26,0871,W6,185,T,신용카드," 8,325,000 "
2022-07-260038-1,2022-07-26,0038,W6,147,F,신용카드," 6,615,000 "
2022-07-270143-1,2022-07-27,0143,C2,250,F,신용카드," 6,750,000 "
2022-07-270560-1,2022-07-27,0560,C2,59,T,신용카드," 1,593,000 "
2022-07-280651-1,2022-07-28,0651,W5,166,F,카카오페이," 664,000 "
2022-07-280761-1,2022-07-28,0761,A1,78,T,신용카드," 390,000 "
2022-07-290442-1,2022-07-29,0442,A4,166,T,신용카드," 830,000 "
2022-07-300574-1,2022-07-30,0574,W2,60,T,신용카드," 4,500,000 "
2022-07-300692-1,2022-07-30,0692,W6,20,T,카카오페이," 900,000 "
