구매_ID,구매_날짜,구매자_ID,구매_수량,각인_서비스,결제_방식,총_결제_금액,상품_ID,카테고리,상품이름
2020-04-10-0042-1,2020-04-10,42,30,T,카카오페이,150000,4,1,연필 세트
2020-04-10-0132-1,2020-04-10,132,12,F,신용카드,600000,15,4,탄생석 펜
2020-04-10-0123-1,2020-04-10,123,22,F,계좌이체,990000,18,4,깃펜 세트
2020-04-11-0031-1,2020-04-11,31,9,T,카카오페이,13500,7,3,양장노트
2020-04-11-0020-1,2020-04-11,20,78,F,계좌이체,936000,2,1,드로잉 펜 6종세트
2020-04-11-0094-1,2020-04-11,94,12,F,신용카드,120000,8,3,다이어리
2020-04-11-0141-1,2020-04-11,141,1,T,신용카드,22000,9,3,잠금장치 노트
2020-04-11-0012-1,2020-04-11,12,11,T,계좌이체,385000,10,3,잠금장치 노트
2020-04-12-0111-1,2020-04-12,111,12,F,계좌이체,600000,15,4,탄생석 펜
2020-04-12-0156-1,2020-04-12,156,473,F,신용카드,1892000,17,4,지우개 세트
2020-04-13-0116-1,2020-04-13,116,59,F,계좌이체,88500,7,3,양장노트
2020-04-13-0101-1,2020-04-13,101,90,F,카카오페이,1080000,2,1,드로잉 펜 6종세트
2020-04-13-0066-1,2020-04-13,66,81,F,신용카드,2025000,5,2,가죽 필통
2020-04-14-0115-1,2020-04-14,115,20,F,신용카드,80000,17,4,지우개 세트
2020-04-14-0103-1,2020-04-14,103,11,T,카카오페이,550000,15,4,탄생석 펜
2020-04-15-0086-1,2020-04-15,86,5,F,신용카드,50000,8,3,다이어리
2020-04-15-0010-1,2020-04-15,10,51,F,계좌이체,255000,4,1,연필 세트
2020-04-15-0133-1,2020-04-15,133,10,T,계좌이체,750000,14,4,만년필
2020-04-16-0014-1,2020-04-16,14,34,F,신용카드,578000,3,1,드로잉 펜 8종 세트
2020-04-17-0123-1,2020-04-17,123,34,T,신용카드,51000,7,3,양장노트
2020-04-17-0157-1,2020-04-17,157,6,F,신용카드,360000,13,4,만년필
2020-04-18-0085-1,2020-04-18,85,2,T,계좌이체,20000,8,3,다이어리
2020-04-19-0122-1,2020-04-19,122,21,T,신용카드,945000,18,4,깃펜 세트
2020-04-19-0006-1,2020-04-19,6,62,T,계좌이체,1550000,5,2,가죽 필통
2020-04-19-0068-1,2020-04-19,68,2,F,계좌이체,90000,18,4,깃펜 세트
2020-04-19-0077-1,2020-04-19,77,20,F,신용카드,1600000,11,3,실험 일지 세트
2020-04-19-0015-1,2020-04-19,15,24,F,계좌이체,600000,5,2,가죽 필통
2020-04-19-0039-1,2020-04-19,39,88,F,계좌이체,132000,7,3,양장노트
2020-04-20-0018-1,2020-04-20,18,67,T,계좌이체,100500,7,3,양장노트
2020-04-20-0082-1,2020-04-20,82,35,T,계좌이체,175000,4,1,연필 세트
2020-04-21-0109-1,2020-04-21,109,12,F,신용카드,540000,18,4,깃펜 세트
2020-04-21-0126-1,2020-04-21,126,24,F,계좌이체,600000,5,2,가죽 필통
2020-04-21-0027-1,2020-04-21,27,22,T,신용카드,1760000,11,3,실험 일지 세트
2020-04-21-0068-1,2020-04-21,68,25,F,신용카드,2000000,11,3,실험 일지 세트
2020-04-22-0018-1,2020-04-22,18,60,T,계좌이체,1500000,5,2,가죽 필통
2020-04-22-0118-1,2020-04-22,118,70,T,카카오페이,1890000,6,2,가죽 필통
2020-04-22-0156-1,2020-04-22,156,23,T,신용카드,1380000,13,4,만년필
2020-04-23-0119-1,2020-04-23,119,87,F,신용카드,1044000,2,1,드로잉 펜 6종세트
2020-04-23-0011-1,2020-04-23,11,25,T,신용카드,1125000,18,4,깃펜 세트
2020-04-23-0026-1,2020-04-23,26,6,F,신용카드,360000,13,4,만년필
2020-04-23-0089-1,2020-04-23,89,69,F,계좌이체,828000,2,1,드로잉 펜 6종세트
2020-04-24-0144-1,2020-04-24,144,24,T,신용카드,1440000,13,4,만년필
2020-04-24-0069-1,2020-04-24,69,22,F,신용카드,1320000,13,4,만년필
2020-04-24-0042-1,2020-04-24,42,15,F,카카오페이,750000,15,4,탄생석 펜
2020-04-24-0059-1,2020-04-24,59,268,T,신용카드,1340000,1,1,색연필 세트
2020-04-25-0052-1,2020-04-25,52,7,F,계좌이체,560000,11,3,실험 일지 세트
2020-04-26-0061-1,2020-04-26,61,25,F,계좌이체,250000,8,3,다이어리
2020-04-26-0133-1,2020-04-26,133,21,F,신용카드,1050000,15,4,탄생석 펜
2020-04-26-0023-1,2020-04-26,23,2,T,계좌이체,100000,15,4,탄생석 펜
2020-04-27-0002-1,2020-04-27,2,436,F,신용카드,1744000,17,4,지우개 세트
2020-04-27-0147-1,2020-04-27,147,27,F,계좌이체,729000,6,2,가죽 필통
2020-04-27-0117-1,2020-04-27,117,486,T,신용카드,2430000,1,1,색연필 세트
2020-04-27-0050-1,2020-04-27,50,411,F,계좌이체,2055000,1,1,색연필 세트
2020-04-28-0096-1,2020-04-28,96,3,F,카카오페이,180000,13,4,만년필
2020-04-29-0150-1,2020-04-29,150,15,T,계좌이체,1125000,14,4,만년필
2020-04-29-0123-1,2020-04-29,123,145,F,신용카드,797500,12,3,리필 종이
2020-04-29-0156-1,2020-04-29,156,21,F,신용카드,1050000,15,4,탄생석 펜
2020-04-29-0069-1,2020-04-29,69,12,T,계좌이체,720000,13,4,만년필
2020-04-30-0032-1,2020-04-30,32,10,T,계좌이체,800000,11,3,실험 일지 세트
2020-04-30-0099-1,2020-04-30,99,18,T,신용카드,1080000,13,4,만년필
2020-04-30-0115-1,2020-04-30,115,230,F,신용카드,920000,17,4,지우개 세트
2020-04-30-0137-1,2020-04-30,137,55,F,신용카드,660000,2,1,드로잉 펜 6종세트
2020-04-30-0012-1,2020-04-30,12,261,F,신용카드,1305000,1,1,색연필 세트
2020-04-30-0121-1,2020-04-30,121,160,T,계좌이체,800000,1,1,색연필 세트
2020-05-01-0125-1,2020-05-01,125,42,T,카카오페이,210000,4,1,연필 세트
2020-05-01-0169-1,2020-05-01,169,164,F,신용카드,902000,12,3,리필 종이
2020-05-01-0086-1,2020-05-01,86,11,F,신용카드,385000,10,3,잠금장치 노트
2020-05-01-0040-1,2020-05-01,40,44,T,신용카드,66000,7,3,양장노트
2020-05-01-0089-1,2020-05-01,89,67,T,신용카드,100500,7,3,양장노트
2020-05-01-0135-1,2020-05-01,135,1,T,계좌이체,10000,8,3,다이어리
2020-05-02-0136-1,2020-05-02,136,28,F,신용카드,140000,4,1,연필 세트
2020-05-02-0045-1,2020-05-02,45,492,F,신용카드,2706000,12,3,리필 종이
2020-05-02-0061-1,2020-05-02,61,21,T,계좌이체,1680000,11,3,실험 일지 세트
2020-05-02-0150-1,2020-05-02,150,100,T,계좌이체,150000,7,3,양장노트
2020-05-02-0003-1,2020-05-02,3,96,F,계좌이체,1152000,2,1,드로잉 펜 6종세트
2020-05-02-0105-1,2020-05-02,105,25,F,계좌이체,1500000,13,4,만년필
2020-05-03-0054-1,2020-05-03,54,323,F,신용카드,1776500,12,3,리필 종이
2020-05-04-0145-1,2020-05-04,145,63,T,카카오페이,315000,4,1,연필 세트
2020-05-04-0001-1,2020-05-04,1,33,T,신용카드,891000,6,2,가죽 필통
2020-05-04-0145-2,2020-05-04,145,14,T,신용카드,1120000,11,3,실험 일지 세트
2020-05-04-0041-1,2020-05-04,41,40,T,신용카드,1000000,5,2,가죽 필통
2020-05-04-0035-1,2020-05-04,35,21,F,신용카드,210000,8,3,다이어리
2020-05-04-0021-1,2020-05-04,21,9,F,카카오페이,405000,18,4,깃펜 세트
2020-05-04-0019-1,2020-05-04,19,6,F,계좌이체,450000,14,4,만년필
2020-05-05-0092-1,2020-05-05,92,19,T,신용카드,1140000,13,4,만년필
2020-05-05-0069-1,2020-05-05,69,416,F,신용카드,1664000,17,4,지우개 세트
2020-05-05-0059-1,2020-05-05,59,16,F,신용카드,160000,8,3,다이어리
2020-05-05-0064-1,2020-05-05,64,243,T,계좌이체,1215000,1,1,색연필 세트
2020-05-05-0002-1,2020-05-05,2,33,T,신용카드,49500,7,3,양장노트
2020-05-06-0105-1,2020-05-06,105,86,T,신용카드,2150000,5,2,가죽 필통
2020-05-06-0064-1,2020-05-06,64,10,T,계좌이체,800000,11,3,실험 일지 세트
2020-05-06-0032-1,2020-05-06,32,27,F,신용카드,459000,3,1,드로잉 펜 8종 세트
2020-05-06-0039-1,2020-05-06,39,80,F,신용카드,2000000,5,2,가죽 필통
2020-05-07-0136-1,2020-05-07,136,93,F,신용카드,465000,4,1,연필 세트
2020-05-08-0034-1,2020-05-08,34,87,F,신용카드,1479000,3,1,드로잉 펜 8종 세트
2020-05-08-0043-1,2020-05-08,43,1,T,계좌이체,50000,15,4,탄생석 펜
2020-05-08-0013-1,2020-05-08,13,80,T,신용카드,120000,7,3,양장노트
2020-05-08-0074-1,2020-05-08,74,72,T,신용카드,1800000,5,2,가죽 필통
2020-05-08-0008-1,2020-05-08,8,359,F,신용카드,1795000,1,1,색연필 세트
2020-05-08-0023-1,2020-05-08,23,50,F,계좌이체,850000,3,1,드로잉 펜 8종 세트
2020-05-08-0137-1,2020-05-08,137,35,F,계좌이체,945000,6,2,가죽 필통
2020-05-09-0167-1,2020-05-09,167,356,F,카카오페이,178000,16,4,연필
2020-05-09-0077-1,2020-05-09,77,128,F,계좌이체,704000,12,3,리필 종이
2020-05-09-0021-1,2020-05-09,21,48,T,신용카드,240000,4,1,연필 세트
2020-05-09-0163-1,2020-05-09,163,383,F,신용카드,1532000,17,4,지우개 세트
2020-05-10-0084-1,2020-05-10,84,4,F,신용카드,180000,18,4,깃펜 세트
2020-05-10-0062-1,2020-05-10,62,132,F,계좌이체,726000,12,3,리필 종이
2020-05-10-0087-1,2020-05-10,87,1,T,신용카드,80000,11,3,실험 일지 세트
2020-05-10-0097-1,2020-05-10,97,421,T,신용카드,2105000,1,1,색연필 세트
2020-05-10-0148-1,2020-05-10,148,495,F,계좌이체,247500,16,4,연필
2020-05-10-0083-1,2020-05-10,83,19,F,신용카드,418000,9,3,잠금장치 노트
2020-05-10-0154-1,2020-05-10,154,9,T,신용카드,540000,13,4,만년필
2020-05-11-0099-1,2020-05-11,99,17,F,신용카드,1020000,13,4,만년필
2020-05-11-0017-1,2020-05-11,17,3,F,카카오페이,51000,3,1,드로잉 펜 8종 세트
2020-05-11-0155-1,2020-05-11,155,73,T,신용카드,1825000,5,2,가죽 필통
2020-05-11-0090-1,2020-05-11,90,77,F,카카오페이,385000,4,1,연필 세트
2020-05-11-0016-1,2020-05-11,16,6,T,신용카드,132000,9,3,잠금장치 노트
2020-05-11-0092-1,2020-05-11,92,7,T,신용카드,315000,18,4,깃펜 세트
2020-05-12-0009-1,2020-05-12,9,74,T,신용카드,1998000,6,2,가죽 필통
2020-05-12-0075-1,2020-05-12,75,11,F,카카오페이,880000,11,3,실험 일지 세트
2020-05-13-0069-1,2020-05-13,69,19,T,카카오페이,855000,18,4,깃펜 세트
2020-05-14-0163-1,2020-05-14,163,8,F,신용카드,640000,11,3,실험 일지 세트
2020-05-14-0141-1,2020-05-14,141,85,F,신용카드,1445000,3,1,드로잉 펜 8종 세트
2020-05-14-0025-1,2020-05-14,25,48,F,신용카드,816000,3,1,드로잉 펜 8종 세트
2020-05-14-0150-1,2020-05-14,150,9,F,계좌이체,153000,3,1,드로잉 펜 8종 세트
2020-05-14-0039-1,2020-05-14,39,20,F,신용카드,440000,9,3,잠금장치 노트
2020-05-15-0052-1,2020-05-15,52,17,F,계좌이체,765000,18,4,깃펜 세트
2020-05-15-0030-1,2020-05-15,30,7,T,계좌이체,154000,9,3,잠금장치 노트
2020-05-16-0125-1,2020-05-16,125,480,T,신용카드,2400000,1,1,색연필 세트
2020-05-16-0033-1,2020-05-16,33,1,T,신용카드,75000,14,4,만년필
2020-05-16-0017-1,2020-05-16,17,330,F,신용카드,165000,16,4,연필
2020-05-17-0119-1,2020-05-17,119,197,F,신용카드,788000,17,4,지우개 세트
2020-05-17-0072-1,2020-05-17,72,34,F,계좌이체,918000,6,2,가죽 필통
2020-05-17-0014-1,2020-05-17,14,95,F,신용카드,1615000,3,1,드로잉 펜 8종 세트
2020-05-17-0130-1,2020-05-17,130,64,T,신용카드,320000,4,1,연필 세트
2020-05-17-0065-1,2020-05-17,65,5,F,카카오페이,85000,3,1,드로잉 펜 8종 세트
2020-05-18-0042-1,2020-05-18,42,20,F,계좌이체,700000,10,3,잠금장치 노트
2020-05-18-0008-1,2020-05-18,8,13,T,계좌이체,975000,14,4,만년필
2020-05-18-0089-1,2020-05-18,89,18,T,카카오페이,900000,15,4,탄생석 펜
2020-05-18-0022-1,2020-05-18,22,20,T,카카오페이,700000,10,3,잠금장치 노트
2020-05-18-0075-1,2020-05-18,75,2,F,카카오페이,50000,5,2,가죽 필통
2020-05-18-0072-1,2020-05-18,72,14,F,신용카드,21000,7,3,양장노트
2020-05-19-0033-1,2020-05-19,33,476,F,신용카드,2618000,12,3,리필 종이
2020-05-19-0027-1,2020-05-19,27,78,F,신용카드,1326000,3,1,드로잉 펜 8종 세트
2020-05-19-0068-1,2020-05-19,68,78,F,계좌이체,39000,16,4,연필
2020-05-20-0044-1,2020-05-20,44,8,T,신용카드,216000,6,2,가죽 필통
2020-05-20-0137-1,2020-05-20,137,21,F,계좌이체,1680000,11,3,실험 일지 세트
2020-05-20-0072-1,2020-05-20,72,319,F,신용카드,1276000,17,4,지우개 세트
2020-05-20-0008-1,2020-05-20,8,18,F,신용카드,630000,10,3,잠금장치 노트
2020-05-20-0119-1,2020-05-20,119,99,T,신용카드,148500,7,3,양장노트
2020-05-21-0170-1,2020-05-21,170,155,F,계좌이체,852500,12,3,리필 종이
2020-05-21-0056-1,2020-05-21,56,165,F,계좌이체,907500,12,3,리필 종이
2020-05-21-0070-1,2020-05-21,70,83,T,신용카드,415000,4,1,연필 세트
2020-05-21-0160-1,2020-05-21,160,3,F,신용카드,66000,9,3,잠금장치 노트
2020-05-22-0104-1,2020-05-22,104,438,F,카카오페이,219000,16,4,연필
2020-05-22-0129-1,2020-05-22,129,53,T,신용카드,79500,7,3,양장노트
2020-05-22-0159-1,2020-05-22,159,43,T,계좌이체,1161000,6,2,가죽 필통
2020-05-22-0128-1,2020-05-22,128,23,T,신용카드,1150000,15,4,탄생석 펜
2020-05-22-0076-1,2020-05-22,76,64,F,신용카드,1088000,3,1,드로잉 펜 8종 세트
2020-05-23-0137-1,2020-05-23,137,49,F,신용카드,1323000,6,2,가죽 필통
2020-05-23-0150-1,2020-05-23,150,4,T,계좌이체,240000,13,4,만년필
2020-05-23-0022-1,2020-05-23,22,42,T,신용카드,1050000,5,2,가죽 필통
2020-05-23-0163-1,2020-05-23,163,10,F,계좌이체,220000,9,3,잠금장치 노트
2020-05-23-0134-1,2020-05-23,134,495,F,계좌이체,2722500,12,3,리필 종이
2020-05-23-0004-1,2020-05-23,4,15,T,카카오페이,1125000,14,4,만년필
2020-05-24-0155-1,2020-05-24,155,2,F,카카오페이,160000,11,3,실험 일지 세트
2020-05-24-0055-1,2020-05-24,55,36,F,계좌이체,612000,3,1,드로잉 펜 8종 세트
2020-05-24-0118-1,2020-05-24,118,258,F,신용카드,1419000,12,3,리필 종이
2020-05-24-0066-1,2020-05-24,66,223,F,신용카드,111500,16,4,연필
2020-05-24-0164-1,2020-05-24,164,56,F,신용카드,308000,12,3,리필 종이
2020-05-24-0131-1,2020-05-24,131,11,F,카카오페이,132000,2,1,드로잉 펜 6종세트
2020-05-24-0005-1,2020-05-24,5,44,T,신용카드,1188000,6,2,가죽 필통
2020-05-25-0097-1,2020-05-25,97,51,F,신용카드,612000,2,1,드로잉 펜 6종세트
2020-05-25-0120-1,2020-05-25,120,79,F,계좌이체,1343000,3,1,드로잉 펜 8종 세트
2020-05-26-0022-1,2020-05-26,22,25,F,신용카드,1250000,15,4,탄생석 펜
2020-05-26-0047-1,2020-05-26,47,47,F,신용카드,564000,2,1,드로잉 펜 6종세트
2020-05-26-0053-1,2020-05-26,53,419,T,신용카드,2095000,1,1,색연필 세트
2020-05-27-0117-1,2020-05-27,117,58,F,신용카드,696000,2,1,드로잉 펜 6종세트
2020-05-27-0075-1,2020-05-27,75,30,F,계좌이체,360000,2,1,드로잉 펜 6종세트
2020-05-28-0036-1,2020-05-28,36,19,F,신용카드,1140000,13,4,만년필
2020-05-28-0124-1,2020-05-28,124,86,F,계좌이체,2322000,6,2,가죽 필통
2020-05-28-0057-1,2020-05-28,57,19,T,카카오페이,950000,15,4,탄생석 펜
2020-05-28-0162-1,2020-05-28,162,62,T,계좌이체,310000,1,1,색연필 세트
2020-05-28-0156-1,2020-05-28,156,163,F,계좌이체,815000,1,1,색연필 세트
2020-05-28-0123-1,2020-05-28,123,6,T,계좌이체,132000,9,3,잠금장치 노트
2020-05-28-0135-1,2020-05-28,135,40,F,신용카드,60000,7,3,양장노트
2020-05-28-0095-1,2020-05-28,95,24,F,카카오페이,1800000,14,4,만년필
2020-05-29-0061-1,2020-05-29,61,96,T,신용카드,2592000,6,2,가죽 필통
2020-05-29-0058-1,2020-05-29,58,21,F,신용카드,567000,6,2,가죽 필통
2020-05-30-0016-1,2020-05-30,16,61,F,계좌이체,1037000,3,1,드로잉 펜 8종 세트
2020-05-30-0117-1,2020-05-30,117,11,T,신용카드,242000,9,3,잠금장치 노트
2020-05-30-0012-1,2020-05-30,12,84,F,신용카드,1008000,2,1,드로잉 펜 6종세트
2020-05-30-0079-1,2020-05-30,79,88,F,신용카드,1496000,3,1,드로잉 펜 8종 세트
2020-05-31-0029-1,2020-05-31,29,25,T,계좌이체,2000000,11,3,실험 일지 세트
2020-05-31-0001-1,2020-05-31,1,6,T,카카오페이,270000,18,4,깃펜 세트
2020-05-31-0161-1,2020-05-31,161,6,F,신용카드,210000,10,3,잠금장치 노트
2020-05-31-0139-1,2020-05-31,139,65,F,계좌이체,780000,2,1,드로잉 펜 6종세트
2020-06-01-0053-1,2020-06-01,53,59,F,신용카드,1003000,3,1,드로잉 펜 8종 세트
2020-06-01-0147-1,2020-06-01,147,19,T,계좌이체,95000,4,1,연필 세트
2020-06-01-0055-1,2020-06-01,55,56,F,계좌이체,952000,3,1,드로잉 펜 8종 세트
2020-06-02-0065-1,2020-06-02,65,29,F,계좌이체,725000,5,2,가죽 필통
2020-06-02-0144-1,2020-06-02,144,180,T,카카오페이,900000,1,1,색연필 세트
2020-06-02-0168-1,2020-06-02,168,9,T,계좌이체,198000,9,3,잠금장치 노트
2020-06-02-0175-1,2020-06-02,175,257,F,계좌이체,1285000,1,1,색연필 세트
2020-06-03-0061-1,2020-06-03,61,2,F,신용카드,44000,9,3,잠금장치 노트
2020-06-03-0116-1,2020-06-03,116,24,F,신용카드,1800000,14,4,만년필
2020-06-03-0168-1,2020-06-03,168,86,F,신용카드,2322000,6,2,가죽 필통
2020-06-03-0183-1,2020-06-03,183,59,F,신용카드,1003000,3,1,드로잉 펜 8종 세트
2020-06-04-0110-1,2020-06-04,110,10,F,카카오페이,800000,11,3,실험 일지 세트
2020-06-04-0159-1,2020-06-04,159,91,T,신용카드,2457000,6,2,가죽 필통
2020-06-04-0033-1,2020-06-04,33,477,F,신용카드,1908000,17,4,지우개 세트
2020-06-05-0102-1,2020-06-05,102,193,F,계좌이체,96500,16,4,연필
2020-06-05-0071-1,2020-06-05,71,1,F,카카오페이,50000,15,4,탄생석 펜
2020-06-06-0059-1,2020-06-06,59,44,F,카카오페이,528000,2,1,드로잉 펜 6종세트
2020-06-06-0188-1,2020-06-06,188,42,T,계좌이체,63000,7,3,양장노트
2020-06-06-0178-1,2020-06-06,178,35,F,신용카드,945000,6,2,가죽 필통
2020-06-07-0031-1,2020-06-07,31,16,T,카카오페이,24000,7,3,양장노트
2020-06-07-0059-1,2020-06-07,59,1,F,카카오페이,60000,13,4,만년필
2020-06-07-0099-1,2020-06-07,99,81,T,신용카드,405000,4,1,연필 세트
2020-06-07-0119-1,2020-06-07,119,20,T,신용카드,30000,7,3,양장노트
2020-06-09-0014-1,2020-06-09,14,25,T,계좌이체,550000,9,3,잠금장치 노트
2020-06-09-0116-1,2020-06-09,116,3,F,계좌이체,135000,18,4,깃펜 세트
2020-06-10-0064-1,2020-06-10,64,6,T,신용카드,210000,10,3,잠금장치 노트
2020-06-10-0092-1,2020-06-10,92,86,T,신용카드,129000,7,3,양장노트
2020-06-10-0089-1,2020-06-10,89,12,F,신용카드,300000,5,2,가죽 필통
2020-06-10-0184-1,2020-06-10,184,16,F,신용카드,160000,8,3,다이어리
2020-06-10-0080-1,2020-06-10,80,160,F,계좌이체,640000,17,4,지우개 세트
2020-06-10-0059-1,2020-06-10,59,2,T,신용카드,20000,8,3,다이어리
2020-06-10-0017-1,2020-06-10,17,24,F,카카오페이,1080000,18,4,깃펜 세트
2020-06-11-0146-1,2020-06-11,146,304,F,신용카드,1672000,12,3,리필 종이
2020-06-11-0004-1,2020-06-11,4,51,T,계좌이체,76500,7,3,양장노트
2020-06-11-0106-1,2020-06-11,106,340,F,신용카드,1870000,12,3,리필 종이
2020-06-12-0183-1,2020-06-12,183,46,F,계좌이체,552000,2,1,드로잉 펜 6종세트
2020-06-12-0033-1,2020-06-12,33,24,T,신용카드,1800000,14,4,만년필
2020-06-12-0160-1,2020-06-12,160,2,T,계좌이체,100000,15,4,탄생석 펜
2020-06-12-0181-1,2020-06-12,181,9,F,계좌이체,90000,8,3,다이어리
2020-06-13-0158-1,2020-06-13,158,5,T,카카오페이,300000,13,4,만년필
2020-06-14-0019-1,2020-06-14,19,15,T,신용카드,1200000,11,3,실험 일지 세트
2020-06-14-0105-1,2020-06-14,105,11,F,카카오페이,550000,15,4,탄생석 펜
2020-06-14-0011-1,2020-06-14,11,10,T,카카오페이,750000,14,4,만년필
2020-06-16-0002-1,2020-06-16,2,12,F,계좌이체,900000,14,4,만년필
2020-06-16-0089-1,2020-06-16,89,17,T,신용카드,170000,8,3,다이어리
2020-06-17-0176-1,2020-06-17,176,20,F,신용카드,340000,3,1,드로잉 펜 8종 세트
2020-06-17-0085-1,2020-06-17,85,20,T,카카오페이,100000,4,1,연필 세트
2020-06-17-0047-1,2020-06-17,47,21,T,신용카드,1575000,14,4,만년필
2020-06-18-0081-1,2020-06-18,81,326,F,신용카드,1304000,17,4,지우개 세트
2020-06-18-0122-1,2020-06-18,122,466,F,신용카드,1864000,17,4,지우개 세트
2020-06-18-0143-1,2020-06-18,143,84,T,계좌이체,126000,7,3,양장노트
2020-06-18-0157-1,2020-06-18,157,18,F,카카오페이,810000,18,4,깃펜 세트
2020-06-19-0099-1,2020-06-19,99,11,F,신용카드,132000,2,1,드로잉 펜 6종세트
2020-06-19-0182-1,2020-06-19,182,50,F,계좌이체,850000,3,1,드로잉 펜 8종 세트
2020-06-19-0075-1,2020-06-19,75,34,F,카카오페이,408000,2,1,드로잉 펜 6종세트
2020-06-20-0056-1,2020-06-20,56,57,T,신용카드,85500,7,3,양장노트
2020-06-20-0113-1,2020-06-20,113,89,F,계좌이체,2403000,6,2,가죽 필통
2020-06-20-0104-1,2020-06-20,104,359,F,신용카드,1974500,12,3,리필 종이
2020-06-21-0085-1,2020-06-21,85,86,F,신용카드,2150000,5,2,가죽 필통
2020-06-21-0131-1,2020-06-21,131,43,F,계좌이체,731000,3,1,드로잉 펜 8종 세트
2020-06-21-0160-1,2020-06-21,160,8,T,카카오페이,640000,11,3,실험 일지 세트
2020-06-21-0124-1,2020-06-21,124,4,F,계좌이체,200000,15,4,탄생석 펜
2020-06-22-0088-1,2020-06-22,88,25,F,신용카드,875000,10,3,잠금장치 노트
2020-06-22-0180-1,2020-06-22,180,148,F,신용카드,592000,17,4,지우개 세트
2020-06-22-0183-1,2020-06-22,183,1,F,신용카드,45000,18,4,깃펜 세트
2020-06-22-0093-1,2020-06-22,93,15,T,신용카드,1200000,11,3,실험 일지 세트
2020-06-23-0072-1,2020-06-23,72,484,T,신용카드,2420000,1,1,색연필 세트
2020-06-23-0013-1,2020-06-23,13,1,T,신용카드,80000,11,3,실험 일지 세트
2020-06-23-0100-1,2020-06-23,100,10,F,카카오페이,100000,8,3,다이어리
2020-06-23-0132-1,2020-06-23,132,87,F,계좌이체,1044000,2,1,드로잉 펜 6종세트
2020-06-23-0128-1,2020-06-23,128,21,F,신용카드,1680000,11,3,실험 일지 세트
2020-06-26-0084-1,2020-06-26,84,18,F,신용카드,99000,12,3,리필 종이
2020-06-26-0058-1,2020-06-26,58,76,F,신용카드,114000,7,3,양장노트
2020-06-27-0091-1,2020-06-27,91,328,F,신용카드,1804000,12,3,리필 종이
2020-06-27-0143-1,2020-06-27,143,21,T,신용카드,945000,18,4,깃펜 세트
2020-06-27-0154-1,2020-06-27,154,6,T,신용카드,9000,7,3,양장노트
2020-06-28-0167-1,2020-06-28,167,37,T,계좌이체,185000,1,1,색연필 세트
2020-06-28-0037-1,2020-06-28,37,123,F,신용카드,492000,17,4,지우개 세트
2020-06-29-0182-1,2020-06-29,182,76,F,계좌이체,912000,2,1,드로잉 펜 6종세트
2020-06-29-0129-1,2020-06-29,129,222,F,신용카드,1221000,12,3,리필 종이
2020-06-29-0017-1,2020-06-29,17,11,F,신용카드,242000,9,3,잠금장치 노트
2020-06-30-0109-1,2020-06-30,109,14,F,신용카드,490000,10,3,잠금장치 노트
2020-06-30-0144-1,2020-06-30,144,86,F,신용카드,1032000,2,1,드로잉 펜 6종세트
2020-06-30-0100-1,2020-06-30,100,366,F,신용카드,183000,16,4,연필
2020-06-30-0015-1,2020-06-30,15,408,F,신용카드,2040000,1,1,색연필 세트
2020-07-01-0075-1,2020-07-01,75,34,F,계좌이체,51000,7,3,양장노트
2020-07-01-0008-1,2020-07-01,8,15,T,신용카드,405000,6,2,가죽 필통
2020-07-01-0104-1,2020-07-01,104,14,T,카카오페이,490000,10,3,잠금장치 노트
2020-07-01-0078-1,2020-07-01,78,17,F,신용카드,8500,16,4,연필
2020-07-02-0157-1,2020-07-02,157,24,T,신용카드,1080000,18,4,깃펜 세트
2020-07-02-0144-1,2020-07-02,144,25,T,계좌이체,1875000,14,4,만년필
2020-07-03-0166-1,2020-07-03,166,12,T,계좌이체,60000,4,1,연필 세트
2020-07-03-0139-1,2020-07-03,139,17,F,신용카드,595000,10,3,잠금장치 노트
2020-07-03-0073-1,2020-07-03,73,8,F,신용카드,136000,3,1,드로잉 펜 8종 세트
2020-07-03-0173-1,2020-07-03,173,2,T,계좌이체,120000,13,4,만년필
2020-07-04-0191-1,2020-07-04,191,25,F,신용카드,1500000,13,4,만년필
2020-07-04-0163-1,2020-07-04,163,369,F,신용카드,1845000,1,1,색연필 세트
2020-07-05-0051-1,2020-07-05,51,395,F,신용카드,1580000,17,4,지우개 세트
2020-07-05-0188-1,2020-07-05,188,260,F,계좌이체,130000,16,4,연필
2020-07-05-0006-1,2020-07-05,6,5,T,신용카드,175000,10,3,잠금장치 노트
2020-07-06-0154-1,2020-07-06,154,52,F,계좌이체,1300000,5,2,가죽 필통
2020-07-06-0089-1,2020-07-06,89,68,T,계좌이체,340000,4,1,연필 세트
2020-07-07-0022-1,2020-07-07,22,5,T,카카오페이,50000,8,3,다이어리
2020-07-07-0170-1,2020-07-07,170,8,T,카카오페이,480000,13,4,만년필
2020-07-07-0016-1,2020-07-07,16,293,F,신용카드,1611500,12,3,리필 종이
2020-07-07-0079-1,2020-07-07,79,98,T,계좌이체,147000,7,3,양장노트
2020-07-09-0133-1,2020-07-09,133,15,T,계좌이체,900000,13,4,만년필
2020-07-09-0012-1,2020-07-09,12,21,F,계좌이체,210000,8,3,다이어리
2020-07-09-0035-1,2020-07-09,35,43,F,계좌이체,731000,3,1,드로잉 펜 8종 세트
2020-07-09-0061-1,2020-07-09,61,20,T,신용카드,1600000,11,3,실험 일지 세트
